practiceimage,PracticeimageCorrAns,congruent,practiceSentence,practiceSentenceCompQ,compRespL,compRespR,compRespCorr,block,image,sentence,ambiguous,critical,Incongruent,Single,imageCorrAns,incongruentambiguous,criticalSentenceCode,compQ,RepeatFlankerIfNeeded.thisRepN,RepeatFlankerIfNeeded.thisTrialN,RepeatFlankerIfNeeded.thisN,RepeatFlankerIfNeeded.thisIndex,practiceFlankerLoop.thisRepN,practiceFlankerLoop.thisTrialN,practiceFlankerLoop.thisN,practiceFlankerLoop.thisIndex,RepeatPracticeSentencesIfNeeded.thisRepN,RepeatPracticeSentencesIfNeeded.thisTrialN,RepeatPracticeSentencesIfNeeded.thisN,RepeatPracticeSentencesIfNeeded.thisIndex,practiceSentenceLoop.thisRepN,practiceSentenceLoop.thisTrialN,practiceSentenceLoop.thisN,practiceSentenceLoop.thisIndex,MixedPractice.thisRepN,MixedPractice.thisTrialN,MixedPractice.thisN,MixedPractice.thisIndex,MixedPracticeTrial.thisRepN,MixedPracticeTrial.thisTrialN,MixedPracticeTrial.thisN,MixedPracticeTrial.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,keyResponseIntroText.keys,keyResponseIntroText.rt,keyResponseIntro2Text.keys,keyResponseIntro2Text.rt,FlankerInstructions_keyresponse.keys,FlankerInstructions_keyresponse.rt,FlankerInstructions2_keyresponse.keys,FlankerInstructions2_keyresponse.rt,PracticeFlankerResponse.keys,PracticeFlankerResponse.corr,PracticeFlankerResponse.rt,SPRInstructions_keyresponse.keys,SPRInstructions_keyresponse.rt,key_resp_5.keys,key_resp_5.rt,SPRinstructions2_keyresponse.keys,SPRinstructions2_keyresponse.rt,IRI_0,IRI_FL_0,space_0,IRI_1,IRI_FL_1,space_1,IRI_2,IRI_FL_2,space_2,IRI_3,IRI_FL_3,space_3,IRI_4,IRI_FL_4,space_4,IRI_5,IRI_FL_5,space_5,IRI_6,IRI_FL_6,space_6,IRI_7,IRI_FL_7,space_7,IRI_8,IRI_FL_8,space_8,IRI_9,IRI_FL_9,space_9,IRI_10,IRI_FL_10,space_10,IRI_11,IRI_FL_11,space_11,IRI_12,IRI_FL_12,space_12,key_resp_practiceCompQ.keys,key_resp_practiceCompQ.corr,key_resp_practiceCompQ.rt,IRI_13,IRI_FL_13,space_13,combinedInstructions_keyresponse.keys,combinedInstructions_keyresponse.rt,keyResponseInstructionsMixed.keys,keyResponseInstructionsMixed.rt,flankerkeyresponse.keys,flankerkeyresponse.corr,flankerkeyresponse.rt,CompQkeyresponse.keys,CompQkeyresponse.corr,CompQkeyresponse.rt,key_resp_3.keys,keyResponsePreStart.keys,keyResponsePreStart.rt,key_resp_2.keys,key_resp_4.keys,IRI_14,IRI_FL_14,space_14,IRI_15,IRI_FL_15,space_15,IRI_16,IRI_FL_16,space_16,IRI_17,IRI_FL_17,space_17,IRI_18,IRI_FL_18,space_18,IRI_19,IRI_FL_19,space_19,IRI_20,IRI_FL_20,space_20,key_resp_4.rt,rest_keyresponse.keys,rest_keyresponse.rt,participant,session,group,level,date,expName,frameRate,
,,0,,,Verdadero,Falso,f,B,single_right,Mi tarjeta de crédito se me quedó en casa,0,0,0,1,j,0,254,Tuve que usar efectivo para pagar.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,17,17,53,,,,,,,,,,,,,,,,,,0.5842728429706767,0.5763364770100452,0.5842728429706767,0.33432246203301474,0.30492709297686815,0.9185953050036915,0.30003391299396753,0.2709457669989206,1.218629217997659,0.4527695669676177,0.4224016470252536,1.6713987849652767,0.31676821800647303,0.28786946297623217,1.9881670029717498,0.36793564999243245,0.33939180499874055,2.356102652964182,0.4345793120446615,0.40195886499714106,2.7906819650088437,0.5513571049668826,0.5230123000219464,3.3420390699757263,0.6179385050199926,0.5884413769817911,3.959977574995719,,,,,,,,,,,,,,,,,,,,,,,j,1,0.43994979199487716,f,1,5.0348206119961105,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,B,single_left,"En la oficina había dos empleados, un periodista y un fotógrafo ",0,0,0,1,f,0,256,Había cuatro personas en la oficina.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,18,18,55,,,,,,,,,,,,,,,,,,0.5170987680321559,0.5048879630048759,0.5170987680321559,0.3004874619655311,0.2730261519900523,0.817586229997687,0.33412480499828234,0.2883678629877977,1.1517110349959694,0.4846192899858579,0.45502430497435853,1.6363303249818273,0.5348471280303784,0.5018378520035185,2.1711774530122057,1.420482749992516,1.3909621679922566,3.5916602030047216,0.9024143419810571,0.8733480449882336,4.494074544985779,0.4348413130501285,0.402368032024242,4.928915858035907,0.3841630969545804,0.3520534269628115,5.3130789549904875,0.41753453499404714,0.3885310169425793,5.730613489984535,0.36806115304352716,0.33857197500765324,6.098674643028062,,,,,,,,,,,,,,,,,f,1,0.6041763059911318,j,0,2.644850690034218,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,1,,,Verdadero,Falso,j,B,congruent_left,No aceptaron a las mujeres en el club por sus prejuicios,0,0,0,0,f,0,259,Las mujeres tenían muchos prejuicios.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,19,19,58,,,,,,,,,,,,,,,,,,0.5837998670176603,0.568669400003273,0.5837998670176603,0.2666238449746743,0.23757306998595595,0.8504237119923346,0.31820605002576485,0.2883767720195465,1.1686297620180994,0.6177864079945721,0.5862060380168259,1.7864161700126715,0.719220117025543,0.6902513480163179,2.5056362870382145,0.5679388449643739,0.5350545800174586,3.0735751320025884,0.3511776000377722,0.31875023001339287,3.4247527320403606,0.43371079495409504,0.4055771499988623,3.8584635269944556,0.618943453009706,0.5858776100212708,4.477406980004162,0.3840793250128627,0.35450731503078714,4.861486305017024,0.4684581820038147,0.43888328003231436,5.329944487020839,,,,,,,,,,,,,,,,,f,1,0.6732749080401845,j,1,9.514040794980247,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,A,single_left,a,0,0,0,1,f,0,301,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,20,20,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.45525242999428883,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,j,B,incongruent_right,Toni dejó los zapatos que compró en su cuarto cuando volvió,0,1,1,0,j,0,111,Toni solo compró pantalones.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,21,21,25,,,,,,,,,,,,,,,,,,0.5836527179926634,0.5680772089981474,0.5836527179926634,0.28394693502923474,0.2551082469872199,0.8675996530218981,0.3676180999609642,0.33866186696104705,1.2352177529828623,1.2029978570062667,1.1729750329977833,2.438215609989129,0.6856692680157721,0.6530880900099874,3.123884878004901,0.8011868320172653,0.7718061869964004,3.9250717100221664,1.5207223179750144,1.490691312996205,5.445794027997181,0.5190435270196758,0.4853040220332332,5.964837555016857,0.3343063429929316,0.30450369499158114,6.299143898009788,0.38451622996944934,0.3563283230178058,6.683660127979238,1.4030321570462547,1.371124683006201,8.086692285025492,,,,,,,,,,,,,,,,,j,1,0.48880816699238494,j,1,2.8442566419835202,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,1,,,Verdadero,Falso,j,B,congruent_right,Cuando Dora compró la comida se le quedó en el mercado,1,1,0,0,j,0,30,Dora salió del mercado con la comida.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,22,22,9,,,,,,,,,,,,,,,,,,0.6340436319587752,0.6234709899872541,0.6340436319587752,0.3184989200090058,0.289511032984592,0.952542551967781,0.31683530303416774,0.28842795197851956,1.2693778550019488,0.6018317649723031,0.572775945009198,1.8712096199742518,1.069589895021636,1.0399140050285496,2.940799514995888,0.8191687319776975,0.7892353220377117,3.7599682469735853,0.4843331850133836,0.45860042999265715,4.244301431986969,0.568171703023836,0.5398890330106951,4.812473135010805,1.1029257099726237,1.0741703899693675,5.915398844983429,0.4846093850210309,0.45542890299111605,6.40000823000446,1.671126851986628,1.6422594279865734,8.071135081991088,,,,,,,,,,,,,,,,,j,1,0.5882835630327463,f,0,5.364833060011733,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,B,single_left,La estudiante se encontró con su profesora para calmar su preocupación ,0,0,0,1,f,0,260,La profesora estaba muy preocupada.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,23,23,59,,,,,,,,,,,,,,,,,,1.6364194730413146,1.6234394170460291,1.6364194730413146,0.28464814997278154,0.2555802969727665,1.9210676230140962,1.7874521249905229,1.760098634986207,3.708519748004619,0.3846740000299178,0.3386377479764633,4.093193748034537,0.5686220770003274,0.5397900780080818,4.661815825034864,0.7844228399917483,0.7553731329971924,5.446238665026613,1.3373338130186312,1.3077026250539348,6.783572478045244,0.5183218049933203,0.48885257000802085,7.301894283038564,1.787106686970219,1.7578526169527322,9.089000970008783,0.5022263400023803,0.4687076879781671,9.591227310011163,0.46768273500492796,0.4386230669915676,10.058910045016091,,,,,,,,,,,,,,,,,f,1,1.0752947049913928,j,0,2.3416110780090094,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,1,,,Verdadero,Falso,f,B,congruent_left,"Entre los amigos en la fiesta de Luis estaban sus hermanos, Marisa y Germán ",0,0,0,0,f,0,255,María y Germán son amigos de Luis.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,24,24,54,,,,,,,,,,,,,,,,,,0.5674900350277312,0.5539557199808769,0.5674900350277312,0.2834955569705926,0.2548584000323899,0.8509855919983238,0.3011713350424543,0.2715642179828137,1.152156927040778,0.3845953829586506,0.3552306330529973,1.5367523099994287,0.48398918501334265,0.4554385200026445,2.0207414950127713,0.568852742027957,0.5396806849748828,2.5895942370407283,0.3001379129709676,0.2707916999934241,2.889732150011696,0.5349014950334094,0.5054593549575657,3.4246336450451054,0.6355231969500892,0.6065504479920492,4.0601568419951946,0.36709090502699837,0.33856812200974673,4.427247747022193,1.5542642750078812,1.5251135529833846,5.981512022030074,0.9356463779695332,0.9063436929718591,6.917158399999607,1.086337347049266,1.0569245049846359,8.003495747048873,,,,0.702154544997029,0.6725615650066175,8.705650292045902,,,,,f,1,0.6226082000066526,f,1,8.12542083999142,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,j,B,single_right,El chico guapo está bien solo ,0,0,0,1,j,0,258,El chico está contento sin novia.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,25,25,57,,,,,,,,,,,,,,,,,,0.6008520249743015,0.5930733400164172,0.6008520249743015,0.34937109099701047,0.31743454199749976,0.9502231159713119,0.4690937290433794,0.45570850203512236,1.4193168450146914,0.5839615779696032,0.554310331994202,2.0032784229842946,0.5863364189863205,0.552176152006723,2.589614841970615,0.58424883504631,0.5554553419933654,3.173863677016925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.5233895769924857,f,0,2.541279643017333,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,B,single_right,La casa de Enrique le quedó muy limpia antes de su fiesta,0,0,0,1,j,0,246,Enrique limpió la casa antes de recibir a los invitados.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,26,26,45,,,,,,,,,,,,,,,,,,0.46655538998311386,0.4550023240153678,0.46655538998311386,0.35118764301296324,0.32176515797618777,0.8177430329960771,0.5344517699559219,0.5058622380020097,1.352194802951999,0.6177660870016553,0.5745769329951145,1.9699608899536543,0.6862113800016232,0.6566734929801896,2.6561722699552774,0.3840322600444779,0.35570935998111963,3.0402045299997553,0.5513212750083767,0.5224142149672844,3.591525805008132,0.501848297950346,0.4727801770204678,4.093374102958478,0.8355704750283621,0.8075858420343138,4.92894457798684,0.45019400998717174,0.42096314998343587,5.379138587974012,0.36850040702847764,0.33488296199357137,5.7476389950024895,0.3832446729647927,0.3543172780191526,6.130883667967282,,,,,,,,,,,,,,j,1,0.4893317130045034,f,1,5.670066628023051,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,j,B,single_left,Cuando era niño mi papá quería ser arquitecto,0,0,0,1,f,0,244,Mi papá quería ser mecánico cuando era menor.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,27,27,43,,,,,,,,,,,,,,,,,,0.9016329700243659,0.89178158598952,0.9016329700243659,0.8694021019618958,0.8408916280022822,1.7710350719862618,0.5017587380134501,0.47246105497470126,2.272793809999712,3.240971442020964,3.2126492480165325,5.513765252020676,0.9363323549623601,0.906483604980167,6.450097606983036,1.4043239350430667,1.3741598000051454,7.8544215420261025,0.45121712796390057,0.42348343500634655,8.305638669990003,2.723177622014191,2.6945167620433494,11.028816292004194,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.605746507004369,j,1,6.956801979977172,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,B,incongruent_right,Antes de servir la comida el mesero rellenó las copas,0,0,1,0,j,0,245,El mesero era muy atento con los clientes.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,28,28,44,,,,,,,,,,,,,,,,,,0.9009068649611436,0.8893580900039524,0.9009068649611436,0.3011899029952474,0.27137612202204764,1.202096767956391,0.3014021950075403,0.2685428799595684,1.5034989629639313,0.5842204969958402,0.5522368070087396,2.0877194599597715,0.7691303130122833,0.7397724449983798,2.856849772972055,0.6013166700140573,0.5717458220315166,3.458166442986112,0.3508688950096257,0.32093222701223567,3.809035337995738,0.6188343949615955,0.589206917968113,4.427869732957333,1.9212817220250145,1.8890422430122271,6.349151454982348,0.3513302449719049,0.3247494020033628,6.700481699954253,,,,,,,,,,,,,,,,,,,,j,1,0.739942334999796,f,1,4.064185785013251,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,B,incongruent_left,Cuando la participante adivinó la respuesta apareció en la pantalla,1,1,1,0,f,1,28,La participante está en un concurso.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,29,29,7,,,,,,,,,,,,,,,,,,0.5998974589747377,0.5796101490268484,0.5998974589747377,0.36766494100447744,0.3375261150067672,0.9675623999792151,0.535663274989929,0.5065222370321862,1.5032256749691442,0.8186284230323508,0.789641834970098,2.321854098001495,1.0032294599805027,0.9736383149866015,3.3250835579819977,0.5678004649817012,0.5385782099911012,3.892884022963699,0.585377587005496,0.556424793030601,4.478261609969195,1.1365334049914964,1.1075082349707372,5.614795014960691,0.5006033400422893,0.4720657970174216,6.115398355002981,0.7022149679833092,0.6688611879944801,6.81761332298629,,,,,,,,,,,,,,,,,,,,f,1,0.6902263349620625,j,0,7.42511494999053,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,j,B,incongruent_left,Después de que salieron la casa se quedó muy limpia,0,1,1,0,f,0,102,Todavía deben limpiar la casa.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,30,30,20,,,,,,,,,,,,,,,,,,0.583735810010694,0.5666781390318647,0.583735810010694,0.33486932498635724,0.30544541304698214,0.9186051349970512,0.38403644296340644,0.3558764099725522,1.3026415779604577,0.3167881700210273,0.2877986680250615,1.619429747981485,0.535053159983363,0.5051173800020479,2.154482907964848,0.7860822920338251,0.757262975035701,2.940565199998673,0.31730048498138785,0.285274876980111,3.257865684980061,1.1029291300219484,1.0743650970398448,4.360794815002009,0.5346631949651055,0.5062499869964086,4.895458009967115,0.4006262579932809,0.3671104179811664,5.296084267960396,,,,,,,,,,,,,,,,,,,,f,1,0.7059254769701511,j,1,7.7877007279894315,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,B,incongruent_left,Mi papá guardó la pintura que hizo en su despacho de trabajo,0,1,1,0,f,0,114,Mi papá se quedó orgulloso de su pintura.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,31,31,26,,,,,,,,,,,,,,,,,,0.5338652600185014,0.5233002249733545,0.5338652600185014,0.30109596997499466,0.2682669580099173,0.8349612299934961,0.26713564002420753,0.2386808050214313,1.1020968700177036,0.617983034986537,0.588860374991782,1.7200799050042406,0.3347749679815024,0.3056055899942294,2.054854872985743,0.45083141705254093,0.4215392000041902,2.505686290038284,0.46837181999580935,0.43594499496975914,2.9740581100340933,0.41715779999503866,0.38843575498322025,3.391215910029132,1.1202037279726937,1.0913762070122175,4.511419638001826,0.51708476501517,0.48814275703625754,5.028504403016996,2.4404789819964208,2.411248627991881,7.468983385013416,0.5509935930022039,0.5217813219642267,8.01997697801562,,,,,,,,,,,,,,f,1,0.6212907250155695,f,1,9.608194004977122,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,1,,,Verdadero,Falso,j,B,congruent_left,Cuando la artista pintó el cuadro cayó de la pared,1,1,0,0,f,0,27,El cuadro está colgado firmemente.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,32,32,6,,,,,,,,,,,,,,,,,,0.5664922529831529,0.5560941470321268,0.5664922529831529,0.317573317035567,0.28864185500424355,0.8840655700187199,0.4689348299871199,0.4396205730154179,1.3530004000058398,1.303278342995327,1.274385835044086,2.6562787430011667,0.8189860970014706,0.78565609495854,3.4752648400026374,0.4335777729866095,0.4049978600232862,3.908842612989247,2.223506732028909,2.18967488699127,6.132349345018156,1.0517853450146504,1.0231747169746086,7.184134690032806,0.5857894949731417,0.5563476230017841,7.769924185005948,1.4536335979937576,1.4204569900175557,9.223557782999706,,,,,,,,,,,,,,,,,,,,f,1,0.7233933699899353,j,1,5.620054632017855,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,1,,,Verdadero,Falso,f,B,congruent_left,Carlos solo cultiva verduras en el jardín que tiene en casa,0,0,0,0,f,0,235,Carlos no compra muchas verduras en el supermercado.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,33,33,34,,,,,,,,,,,,,,,,,,0.534104224992916,0.5222520250244997,0.534104224992916,0.30038697202689946,0.27111847698688507,0.8344911970198154,0.7348636629758403,0.705562099989038,1.5693548599956557,0.8863815900404006,0.8529216850292869,2.4557364500360563,0.9019801369868219,0.8731246099923737,3.3577165870228782,0.5679762149811722,0.5391698019811884,3.9256928020040505,0.6189446779899299,0.5894361330429092,4.54463747999398,0.6850581720354967,0.6555243100156076,5.229695652029477,0.5349459229619242,0.5048880780232139,5.764641574991401,0.5010506200487725,0.47214141802396625,6.265692195040174,0.5352479399880394,0.5056611680192873,6.800940135028213,,,,,,,,,,,,,,,,,f,1,0.6394232650054619,f,1,5.201759544957895,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,1,,,Verdadero,Falso,j,B,congruent_right,Después de que la arquitecta empezó los planos se volvieron más sencillos,1,1,0,0,j,0,22,Los planos siempre fueron muy sencillos.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,34,34,1,,,,,,,,,,,,,,,,,,1.0190260880044661,1.007275763025973,1.0190260880044661,0.4178522720467299,0.38883612700738013,1.436878360051196,0.4679650099715218,0.4393869880004786,1.9048433700227179,1.0189664000063203,0.9911151400301605,2.923809770029038,0.868777934985701,0.8394665169762447,3.792587705014739,0.46822974301176146,0.4387523820041679,4.260817448026501,1.8545952250133269,1.8248895399738103,6.1154126730398275,0.5181343599688262,0.4887662300025113,6.633547033008654,0.4349934850470163,0.40512792696245015,7.06854051805567,0.501532589958515,0.4691372700035572,7.570073108014185,3.726411020033993,3.693911435024347,11.296484128048178,2.1555913419579156,2.1268328050500713,13.452075470006093,,,,,,,,,,,,,,j,1,0.6068277979502454,f,0,6.08781886001816,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,B,single_left,Los pasteles en la cocina de los Menéndez son para la fiesta de cumpleaños,0,0,0,1,f,0,232,Los Menéndez van a una fiesta.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,35,35,31,,,,,,,,,,,,,,,,,,0.600002127001062,0.5867619679775089,0.600002127001062,0.3170751029974781,0.28604625997832045,0.9170772299985401,0.301159149967134,0.2550402929773554,1.2182363799656741,0.5507483720430173,0.49959011300234124,1.7689847520086914,0.5519282079767436,0.5206255300436169,2.320912959985435,0.586007445002906,0.5519785420037806,2.906920404988341,0.3826658920152113,0.35283618204994127,3.2895862970035523,0.4025721899815835,0.3727931880275719,3.692158486985136,0.5675607150187716,0.5376635400461964,4.259719202003907,2.156432152958587,2.127138465002645,6.416151354962494,0.7517962870188057,0.7232122920104302,7.1679476419813,0.33450373500818387,0.2894167570048012,7.502451376989484,0.5012468729983084,0.4726598779670894,8.003698249987792,,,,0.3677384949987754,0.33470876002684236,8.371436744986568,,,,,f,1,0.5397279250319116,f,1,5.487213441985659,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,B,single_left,Mi celular se me rompió cuando se me cayó al piso,0,0,0,1,f,0,252,Mi celular ya está roto.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,36,36,51,,,,,,,,,,,,,,,,,,0.6001419699750841,0.5894883190048859,0.6001419699750841,0.35101030505029485,0.3213112200028263,0.9511522750253789,0.3506314449477941,0.31773700297344476,1.301783719973173,0.40101762203266844,0.3720931719872169,1.7028013420058414,0.5011448980076239,0.47105010598897934,2.2039462400134653,0.5691418370115571,0.5393885369994678,2.7730880770250224,1.7045985179720446,1.6711843230295926,4.477686594997067,0.7183767270180397,0.6853984080371447,5.196063322015107,1.1862613229895942,1.1570348050445318,6.382324645004701,0.33465512498514727,0.30646436900133267,6.716979769989848,1.1364590050070547,1.1074387620319612,7.853438774996903,,,,,,,,,,,,,,,,,f,1,0.5896149299805984,f,1,2.4429628680227324,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,1,,,Verdadero,Falso,j,B,congruent_left,Justo cuando aparcaron el carro viejo volvió a fallar,1,1,0,0,f,0,23,El carro está en una condición perfecta.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,37,37,2,,,,,,,,,,,,,,,,,,0.717387416982092,0.7058531849761494,0.717387416982092,0.3171447530039586,0.28642486600438133,1.0345321699860506,1.4222618700005114,1.3922736280364916,2.456794039986562,2.405588839959819,2.377276944986079,4.862382879946381,1.0689881770522334,1.0399986350093968,5.931371056998614,0.43532950297230855,0.40445935301249847,6.366700559970923,0.6182213820284232,0.5903679800103419,6.984921941999346,1.1368990899645723,1.1079597449861467,8.121821031963918,0.6009724600007758,0.5686358870007098,8.722793491964694,,,,,,,,,,,,,,,,,,,,,,,f,1,0.7368866649921983,j,1,1.5715849949629046,,,,None,space,,,,,,,,,,,,,,,,,,,,,,12.906426087021828,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,B,incongruent_right,Siempre que mi hermana sale el carro se queda sin gasolina,0,1,1,0,j,0,103,Mi hermana no rellena el tanque.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,38,38,21,,,,,,,,,,,,,,,,,,0.6008721090038307,0.5846530929557048,0.6008721090038307,0.36665102298138663,0.33370106597431004,0.9675231319852173,0.7533471920178272,0.7396719619864598,1.7208703240030445,1.1363332369946875,1.107026242010761,2.857203560997732,1.1860840379958972,1.1540849029552191,4.043287598993629,0.9527075570076704,0.9204826740315184,4.9959951560013,0.41776474996004254,0.3850239400053397,5.413759905961342,0.43419555603759363,0.40294719097437337,5.847955461998936,0.4182896969723515,0.3847315179882571,6.266245158971287,0.4179663769900799,0.38959362695459276,6.684211535961367,0.4012155650416389,0.3709569780039601,7.085427101003006,,,,,,,,,,,,,,,,,j,1,0.6384784010006115,f,1,2.527293352992274,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,B,single_right,Cuando los amigos tienen una fiesta todos toman vino o cerveza,0,0,0,1,j,0,242,Mis amigos no toman whisky en las fiestas.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,39,39,41,,,,,,,,,,,,,,,,,,0.4676494760205969,0.45500834996346384,0.4676494760205969,0.28391666000243276,0.255690453981515,0.7515661360230297,0.2668286879779771,0.23650572000769898,1.0183948240010068,0.35040283203125,0.31917596695711836,1.3687976560322568,0.3852021499769762,0.3551746250013821,1.753999806009233,0.4517335150158033,0.42184979998273775,2.2057333210250363,0.43400847498560324,0.40195529197808355,2.6397417960106395,0.3007501679821871,0.270794278010726,2.9404919639928266,0.484371277038008,0.4542040139785968,3.4248632410308346,1.2026785129564814,1.1721895859809592,4.627541753987316,0.48589144699508324,0.4544577070046216,5.113433200982399,,,,,,,,,,,,,,,,,j,1,0.5719179589650594,f,1,3.9475074320216663,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,1,,,Verdadero,Falso,f,B,congruent_right,En el salón de conciertos resonaba la música de la banda ,0,0,0,0,j,0,249,Se podía escuchar la música en todo el salón.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,40,40,48,,,,,,,,,,,,,,,,,,0.6007848909939639,0.5841318619786762,0.6007848909939639,0.2670084949932061,0.23650725197512656,0.86779338598717,0.4184485510340892,0.3893899450195022,1.2862419370212592,0.5673237959854305,0.536757652007509,1.8535657330066897,0.5849205540143885,0.5550355119630694,2.438486287021078,2.1899491579970345,2.1611051749787293,4.628435445018113,0.48455783497774974,0.45660699903964996,5.112993279995862,0.8013235970283858,0.7682080800295807,5.914316877024248,1.1202146029681899,1.1069269739673473,7.034531479992438,0.4177389250253327,0.3848750800243579,7.452270405017771,0.3346049700048752,0.3053085319697857,7.786875375022646,,,,,,,,,,,,,,,,,j,1,0.4891006019897759,f,1,3.4788257679902017,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
