practiceimage,PracticeimageCorrAns,congruent,practiceSentence,practiceSentenceCompQ,compRespL,compRespR,compRespCorr,block,image,sentence,ambiguous,critical,Incongruent,Single,imageCorrAns,incongruentambiguous,criticalSentenceCode,compQ,RepeatFlankerIfNeeded.thisRepN,RepeatFlankerIfNeeded.thisTrialN,RepeatFlankerIfNeeded.thisN,RepeatFlankerIfNeeded.thisIndex,practiceFlankerLoop.thisRepN,practiceFlankerLoop.thisTrialN,practiceFlankerLoop.thisN,practiceFlankerLoop.thisIndex,RepeatPracticeSentencesIfNeeded.thisRepN,RepeatPracticeSentencesIfNeeded.thisTrialN,RepeatPracticeSentencesIfNeeded.thisN,RepeatPracticeSentencesIfNeeded.thisIndex,practiceSentenceLoop.thisRepN,practiceSentenceLoop.thisTrialN,practiceSentenceLoop.thisN,practiceSentenceLoop.thisIndex,MixedPractice.thisRepN,MixedPractice.thisTrialN,MixedPractice.thisN,MixedPractice.thisIndex,MixedPracticeTrial.thisRepN,MixedPracticeTrial.thisTrialN,MixedPracticeTrial.thisN,MixedPracticeTrial.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,keyResponseIntroText.keys,keyResponseIntroText.rt,keyResponseIntro2Text.keys,keyResponseIntro2Text.rt,FlankerInstructions_keyresponse.keys,FlankerInstructions_keyresponse.rt,FlankerInstructions2_keyresponse.keys,FlankerInstructions2_keyresponse.rt,PracticeFlankerResponse.keys,PracticeFlankerResponse.corr,PracticeFlankerResponse.rt,SPRInstructions_keyresponse.keys,SPRInstructions_keyresponse.rt,key_resp_5.keys,key_resp_5.rt,SPRinstructions2_keyresponse.keys,SPRinstructions2_keyresponse.rt,IRI_0,IRI_FL_0,space_0,IRI_1,IRI_FL_1,space_1,IRI_2,IRI_FL_2,space_2,IRI_3,IRI_FL_3,space_3,IRI_4,IRI_FL_4,space_4,IRI_5,IRI_FL_5,space_5,IRI_6,IRI_FL_6,space_6,IRI_7,IRI_FL_7,space_7,IRI_8,IRI_FL_8,space_8,IRI_9,IRI_FL_9,space_9,IRI_10,IRI_FL_10,space_10,IRI_11,IRI_FL_11,space_11,IRI_12,IRI_FL_12,space_12,key_resp_practiceCompQ.keys,key_resp_practiceCompQ.corr,key_resp_practiceCompQ.rt,IRI_13,IRI_FL_13,space_13,combinedInstructions_keyresponse.keys,combinedInstructions_keyresponse.rt,keyResponseInstructionsMixed.keys,keyResponseInstructionsMixed.rt,flankerkeyresponse.keys,flankerkeyresponse.corr,flankerkeyresponse.rt,CompQkeyresponse.keys,CompQkeyresponse.corr,CompQkeyresponse.rt,key_resp_3.keys,keyResponsePreStart.keys,keyResponsePreStart.rt,IRI_14,IRI_FL_14,space_14,IRI_15,IRI_FL_15,space_15,IRI_16,IRI_FL_16,space_16,IRI_17,IRI_FL_17,space_17,IRI_18,IRI_FL_18,space_18,key_resp_2.keys,key_resp_4.keys,IRI_19,IRI_FL_19,space_19,key_resp_4.rt,IRI_20,IRI_FL_20,space_20,rest_keyresponse.keys,rest_keyresponse.rt,participant,session,group,level,date,expName,frameRate,
,,0,,,Verdadero,Falso,f,B,single_left,Los pasteles en la cocina de los Menéndez son para la fiesta de cumpleaños,0,0,0,1,f,0,232,Los Menéndez van a una fiesta.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,17,17,31,,,,,,,,,,,,,,,,,,0.6008187329862267,0.5858045649947599,0.6008187329862267,0.1829377500107512,0.153794209996704,0.7837564829969779,0.23447787697659805,0.20469618501374498,1.018234359973576,0.4174191899946891,0.38436274795094505,1.435653549968265,0.25093172799097374,0.2232228280045092,1.6865852779592387,0.23375090002082288,0.20480442501138896,1.9203361779800616,0.2343897420214489,0.20582216198090464,2.1547259200015105,0.30028164497343823,0.27116611500969157,2.4550075649749488,0.31766196800163016,0.2670277600409463,2.772669532976579,0.31758286501280963,0.28885393700329587,3.0902523979893886,0.4680826420080848,0.4399967300123535,3.5583350399974734,0.48401404498144984,0.4543068180209957,4.042349084978923,0.6021870230324566,0.5730443449574523,4.64453610801138,,,,0.3342796419747174,0.3049152869498357,4.978815749986097,,,,,f,1,0.43546172697097063,f,1,2.3441293479991145,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,1,,,Verdadero,Falso,f,B,congruent_left,"Entre los amigos en la fiesta de Luis estaban sus hermanos, Marisa y Germán ",0,0,0,0,f,0,255,María y Germán son amigos de Luis.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,18,18,54,,,,,,,,,,,,,,,,,,0.6353628800134175,0.6220293039805256,0.6353628800134175,0.2337846769951284,0.2015440320246853,0.8691475570085458,0.36710364499595016,0.32133537001209334,1.236251202004496,0.2675945330411196,0.23776591499336064,1.5038457350456156,0.31817520200274885,0.2883938529994339,1.8220209370483644,0.3160532259498723,0.28547713498119265,2.1380741629982367,0.3021439340081997,0.27200958505272865,2.4402180970064364,0.31710276001831517,0.28811836504610255,2.7573208570247516,0.3180302029941231,0.2842941519920714,3.0753510600188747,0.2839488920290023,0.2550670869532041,3.359299952047877,0.5011221679742448,0.4723654229892418,3.860422120022122,0.5498767329845577,0.5169695870135911,4.41029885300668,0.40264217904768884,0.37217398796929047,4.812941032054368,,,,0.45150314999045804,0.41839245799928904,5.2644441820448264,,,,,f,1,0.5533144130022265,f,1,3.4809998529963195,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,j,B,incongruent_right,Tere colocó la prueba que la Sra. Martín le dejó en su mochila sin mirar la nota,0,1,1,0,j,0,116,A Tere le importó mucho su nota.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,19,19,27,,,,,,,,,,,,,,,,,,0.7512506200000644,0.7369440599577501,0.7512506200000644,0.21663379803067073,0.1870091349701397,0.9678844180307351,0.2847459620097652,0.2560643100296147,1.2526303800405003,0.6683743449975736,0.6355920630157925,1.921004725038074,1.0362429329543374,1.0036738170310855,2.9572476579924114,0.41793844499625266,0.38921415695222095,3.375186102988664,0.31721561204176396,0.2881701949518174,3.692401715030428,0.2998584249871783,0.27068534801946953,3.9922601400176063,0.33473834802862257,0.30437620502198115,4.326998488046229,0.2513061099452898,0.20573965000221506,4.578304597991519,0.23387584200827405,0.20515280700055882,4.812180439999793,0.2673763150232844,0.2182325170142576,5.079556755023077,0.233886115020141,0.2011249330244027,5.313442870043218,,,,0.2335927999811247,0.20498534297803417,5.547035670024343,,,,,j,1,0.6913032520096749,j,1,1.157853354990948,,,,0.33479758497560397,0.30465370300225914,5.881833254999947,0.3336752930190414,0.3049413870321587,6.215508548018988,0.3515323720057495,0.31870371504919603,6.567040920024738,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,f,A,single_left,The girl,0,0,0,1,f,0,314,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,20,20,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.42211294802837074,None,0,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,1,,,Verdadero,Falso,f,A,congruent_right,The girl,0,0,0,0,j,0,312,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,21,21,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.4883798450464383,None,0,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,1,,,Verdadero,Falso,f,B,congruent_left,Este año cuando gritaron el grito sonó hasta por las montañas,1,1,0,0,f,0,24,Se escuchó el grito desde lejos.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,22,22,3,,,,,,,,,,,,,,,,,,0.6172378569608554,0.6005234559997916,0.6172378569608554,0.21796434000134468,0.1843578319530934,0.8352021969622001,0.2838517780182883,0.25503666000440717,1.1190539749804884,0.23433093196945265,0.20476384001085535,1.353384906949941,0.21700571302790195,0.18795744999079034,1.570390619977843,0.38337585201952606,0.35234269400825724,1.953766471997369,0.36884000297868624,0.3387059249798767,2.3226064749760553,0.4679662749986164,0.43968131503788754,2.7905727499746718,0.4341130119864829,0.40566778503125533,3.2246857619611546,0.6018747829948552,0.5730152549804188,3.82656054495601,0.6675478219985962,0.6391415719990619,4.494108366954606,,,,,,,,,,,,,,,,,f,1,1.8257286080042832,f,1,1.808143200003542,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,f,A,single_right,The girl,0,0,0,1,j,0,310,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,23,23,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.47087807999923825,None,0,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,f,A,single_left,The girl,0,0,0,1,f,0,309,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,24,24,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.5239750860491768,None,0,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,f,B,single_right,Mi tarjeta de crédito se me quedó en casa,0,0,0,1,j,0,254,Tuve que usar efectivo para pagar.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,25,25,53,,,,,,,,,,,,,,,,,,0.5342099600238726,0.5235180970048532,0.5342099600238726,0.25035426794784144,0.22274758998537436,0.784564227971714,0.26727480202680454,0.23862454999471083,1.0518390299985185,0.26768406300107017,0.23748898803023621,1.3195230929995887,0.2842440499807708,0.2549392199725844,1.6037671429803595,0.26741755002876744,0.23546575498767197,1.871184693009127,0.25046546501107514,0.22136674303328618,2.121650158020202,0.26700997696025297,0.23825997702078894,2.388660134980455,0.30131188803352416,0.2718984050443396,2.689972023013979,,,,,,,,,,,,,,,,,,,,,,,j,1,0.40159168699756265,f,1,5.164744912006427,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,j,B,incongruent_left,La maestra dejó la bebida que compró en su cartera durante la clase,0,1,1,0,f,0,113,La maestra tomaba la bebida mientras daba la lección.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,26,26,26,,,,,,,,,,,,,,,,,,0.5331601250218228,0.5199507410288788,0.5331601250218228,0.25101920997258276,0.2211450400063768,0.7841793349944055,0.23375707701779902,0.20477368199499324,1.0179364120122045,0.3509597100201063,0.3212390299886465,1.3688961220323108,1.0190766580053605,0.9887463710037991,2.3879727800376713,0.6858934269985184,0.6530000069760717,3.0738662070361897,0.30006684496765956,0.2708447100012563,3.3739330520038493,0.4521892099874094,0.42262060701614246,3.8261222619912587,0.30042897001840174,0.27163236803608015,4.1265512320096605,0.23387245298363268,0.20526965998578817,4.360423684993293,0.23444567702244967,0.2051925950217992,4.594869362015743,0.21713556302711368,0.18787844805046916,4.8120049250428565,0.2501531169982627,0.22184463200392202,5.062158042041119,,,,,,,,,,,f,1,0.5898779080016539,j,1,1.8389273679931648,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,j,B,incongruent_right,Los empleados colocaron los avisos que su jefe les dejó en la entrada del edificio,0,1,1,0,j,0,120,Los empleados no sabían qué hacer con los avisos.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,27,27,29,,,,,,,,,,,,,,,,,,0.684015852981247,0.6593493350083008,0.684015852981247,0.23400815500644967,0.20550375001039356,0.9180240079876967,0.2505156220286153,0.2219510049908422,1.168539630016312,0.3004698599688709,0.27207270998042077,1.4690094899851829,0.6022938099922612,0.5721608899766579,2.071303299977444,0.31673358799889684,0.2845843799877912,2.388036887976341,0.3681030470179394,0.33720822096802294,2.7561399349942803,0.33424491999903694,0.30509007297223434,3.0903848549933173,0.3506735650007613,0.32148928195238113,3.4410584199940786,0.2509706729906611,0.22046735498588532,3.6920290929847397,0.30088192998664454,0.271348999987822,3.9929110229713842,0.25012899504508823,0.22106708801584318,4.2430400180164725,0.23422771994955838,0.20466690504690632,4.477267737966031,,,,0.2337671120185405,0.20504504698328674,4.711034849984571,,,,,j,1,0.5390623169951141,j,1,2.807271044992376,,,,0.3335614480311051,0.30357117200037464,5.044596298015676,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,1,,,Verdadero,Falso,f,B,congruent_left,Carlos solo cultiva verduras en el jardín que tiene en casa,0,0,0,0,f,0,235,Carlos no compra muchas verduras en el supermercado.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,28,28,34,,,,,,,,,,,,,,,,,,0.5841130900080316,0.5711818719864823,0.5841130900080316,0.21714508201694116,0.18858138797804713,0.8012581720249727,0.46811195299960673,0.43974335497478023,1.2693701250245795,0.216866664995905,0.1873977250070311,1.4862367900204845,0.8685616599977948,0.8376888150232844,2.3547984500182793,0.3345766229904257,0.30340340198017657,2.689375073008705,0.2509983089985326,0.22038211103063077,2.9403733820072375,0.2822537450119853,0.2523769800318405,3.222627127019223,0.318749209982343,0.2833390229498036,3.541376337001566,0.2680428749881685,0.2390145770041272,3.8094192119897343,0.3674494650331326,0.33912522497121245,4.176868677022867,,,,,,,,,,,,,,,,,f,1,0.7029521579970606,f,1,2.0442937780171633,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,j,B,incongruent_left,Antes de comer el pastel los niños cantaron "Cumpleaños Feliz",0,0,1,0,f,0,239,El pastel era para el final del curso.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,29,29,38,,,,,,,,,,,,,,,,,,0.6841581449843943,0.6714021649677306,0.6841581449843943,0.24960557301528752,0.2194752759533003,0.9337637179996818,0.28423859999747947,0.2543418770073913,1.2180023179971613,0.3180817869724706,0.2885724600055255,1.5360841049696319,0.34997996099991724,0.31904989504255354,1.8860640659695491,0.3371886720415205,0.3060874409857206,2.2232527380110696,0.3326967969769612,0.305637041979935,2.555949534988031,0.28414137003710493,0.25541605200851336,2.8400909050251357,0.2507381399627775,0.21952001994941384,3.090829044987913,0.28300411999225616,0.2553873810102232,3.3738331649801694,,,,,,,,,,,,,,,,,,,,f,1,0.7556994970072992,f,0,2.4605518199969083,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,1,,,Verdadero,Falso,f,A,congruent_left,The girl,0,0,0,0,f,0,311,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,30,30,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.5674177360488102,None,0,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,f,B,incongruent_left,Cuando la chica cena los platos terminan muy sucios,0,1,1,0,f,0,109,La chica come de manera descuidada.  ,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,31,31,24,,,,,,,,,,,,,,,,,,0.5666483400273137,0.5563574350089766,0.5666483400273137,0.4853636029874906,0.4560549950110726,1.0520119430148043,0.26766403700457886,0.23444007500074804,1.3196759800193831,0.35074022301705554,0.3219230980030261,1.6704162030364387,0.2676665899925865,0.23817160801263526,1.9380827930290252,0.3666924249846488,0.33721288200467825,2.304775218013674,0.31866692000767216,0.2847949279821478,2.623442138021346,0.46712877199752256,0.4387208679690957,3.0905709100188687,0.3345354750053957,0.3048469370114617,3.4251063850242645,,,,,,,,,,,,,,,,,,,,,,,j,0,0.41929356002947316,f,1,1.9417933649965562,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,j,B,incongruent_right,El grupo musical que tocó en el salón de conciertos era muy bueno,0,0,1,0,j,0,233,El grupo no tocaba bien.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,32,32,32,,,,,,,,,,,,,,,,,,0.7354960549855605,0.7271203899872489,0.7354960549855605,0.19925183802843094,0.1689828570233658,0.9347478930139914,0.20278613996924832,0.17220417002681643,1.1375340329832397,0.216562835033983,0.18803244002629071,1.3540968680172227,0.233880935003981,0.20455172297079116,1.5879778030212037,0.21759230695897713,0.1877695749863051,1.8055701099801809,0.2509338780073449,0.21783265698468313,2.0565039879875258,0.3506842020433396,0.32236368500161916,2.4071881900308654,0.3172948299907148,0.2885810850420967,2.72448302002158,0.35114226496079937,0.32115994003834203,3.0756252849823795,0.3176861430401914,0.2886458180146292,3.393311428022571,0.8845698349759914,0.8548394970130175,4.277881262998562,0.4681859600241296,0.43943834997480735,4.746067223022692,,,,,,,,,,,j,1,0.5912824519909918,j,1,2.1395602699485607,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,f,B,single_left,"En la oficina había dos empleados, un periodista y un fotógrafo ",0,0,0,1,f,0,256,Había cuatro personas en la oficina.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,33,33,55,,,,,,,,,,,,,,,,,,4.460968617990147,4.448772391013335,4.460968617990147,0.434802022005897,0.4053276950144209,4.895770639996044,0.2504703450249508,0.22185486496891826,5.146240985020995,0.28412700799526647,0.2552955000428483,5.430367993016262,0.23390305996872485,0.20151269499910995,5.6642710529849865,0.23390364000806585,0.20105921203503385,5.898174692993052,0.2507323350291699,0.21845120302168652,6.148907028022222,0.36643516598269343,0.33364280202658847,6.515342194004916,0.2507783719920553,0.21635101799620315,6.766120565996971,0.3184519840287976,0.28476238303119317,7.084572550025769,0.2501748149516061,0.22055091301444918,7.334747364977375,,,,,,,,,,,,,,,,,f,1,0.5350306049804203,j,0,0.2174284349894151,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,j,B,incongruent_right,Las artistas colocaron el cuadro que su colega dejó en la pared en la oficina privada antes de su exhibición,1,1,1,0,j,1,38,La galería de arte estaba vacía cuando las artistas llegaron.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,34,34,17,,,,,,,,,,,,,,,,,,0.5838495399802923,0.5661544859758578,0.5838495399802923,0.2172938670264557,0.1715307620470412,0.801143407006748,0.2005789380054921,0.17169963498599827,1.0017223450122401,0.6843851499725133,0.6547280490049161,1.6861074949847534,0.38380928203696385,0.3539406579802744,2.0699167770217173,0.26827952498570085,0.23523573903366923,2.338196302007418,0.33422177797183394,0.3059869399876334,2.672418079979252,0.21733522199792787,0.18804553500376642,2.88975330197718,0.2178054380347021,0.18466555001214147,3.107558740011882,0.36727524996967986,0.33839270001044497,3.474833989981562,0.3340084570227191,0.3049187050200999,3.808842447004281,0.20039966300828382,0.1725169389974326,4.009242110012565,0.2012989450013265,0.1685299479868263,4.210541055013891,,,,0.3170640349853784,0.28799868799978867,4.52760508999927,,,,,j,1,0.5727621900150552,j,1,4.746493900020141,,,,0.2672334620147012,0.22200223000254482,4.794838552013971,0.20018132298719138,0.1540960529819131,4.995019875001162,0.2175136599689722,0.18834223999874666,5.2125335349701345,0.40168507501948625,0.372080692963209,5.614218609989621,0.3667912650271319,0.3216877550003119,5.981009875016753,None,None,0.36836438497994095,0.33882048301165923,6.349374259996694,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,f,A,single_right,The girl,0,0,0,1,j,0,306,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,35,35,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.3722842449788004,None,0,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,f,B,incongruent_left,Los planos del arquitecto tienen un diseño muy creativo ,0,0,1,0,f,0,251,El arquitecto es muy bueno y creativo.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,36,36,50,,,,,,,,,,,,,,,,,,0.4998729469953105,0.4886031339992769,0.4998729469953105,0.25165632797870785,0.2223767149844207,0.7515292749740183,0.45104899001307786,0.42311095498735085,1.2025782649870962,0.3334267520112917,0.30511184997158125,1.5360050169983879,0.2841359779704362,0.2545042400015518,1.820140994968824,0.4853778849937953,0.45573562500067055,2.3055188799626194,0.5176244220347144,0.4892725870013237,2.8231433019973338,0.2674799079541117,0.23772144003305584,3.0906232099514455,0.4850061950273812,0.45581781497457996,3.5756294049788266,,,,,,,,,,,,,,,,,,,,,,,f,1,0.5521532170241699,f,1,1.1245831650448963,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,1,,,Verdadero,Falso,j,B,congruent_right,Cuando mi hermana maneja el carro mi papá camina a la oficina,0,0,0,0,j,0,237,Mi hermana tiene su propio carro.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,37,37,36,,,,,,,,,,,,,,,,,,0.6512807819526643,0.6397186639951542,0.6512807819526643,0.2165329530253075,0.18684510997263715,0.8678137349779718,0.2348859349731356,0.2045079730451107,1.1026996699511074,0.23337121499935165,0.2050685549620539,1.336070884950459,0.28460605500731617,0.25529211200773716,1.6206769399577752,0.3171081300242804,0.2881148829474114,1.9377850699820556,0.2674315170152113,0.23870843497570604,2.205216586997267,0.2834860229631886,0.2532113650231622,2.4887026099604554,0.3509240620187484,0.3212220130371861,2.839626671979204,0.3852490999852307,0.35147816000971943,3.2248757719644345,0.2837184650124982,0.25489474000642076,3.5085942369769327,0.28408886998659,0.25520252203568816,3.7926831069635227,,,,,,,,,,,,,,j,1,0.5906533370143734,j,1,2.0883044580114074,,,,,,,,,,,,,,,,,,,None,space,,,,19.95634723297553,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,j,B,incongruent_left,La arquitecta puso los planos que sus compañeros le dejaron en su oficina encima de la mesa para verlos bien,1,1,1,0,f,1,35,La arquitecta sacó los planos de su bolsa.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,38,38,14,,,,,,,,,,,,,,,,,,0.500366535037756,0.4778302650083788,0.500366535037756,0.18366924196016043,0.15502187999663875,0.6840357769979164,0.20101628301199526,0.17222184699494392,0.8850520600099117,0.2330161000136286,0.1881793700158596,1.1180681600235403,0.46872774499934167,0.4400450550019741,1.586795905022882,0.5165713549940847,0.4692066749557853,2.1033672600169666,0.5362959519843571,0.5056477619800717,2.6396632120013237,0.4513683880213648,0.4224474930088036,3.0910316000226885,0.5012599949841388,0.4558046029997058,3.5922915950068273,0.3175281170406379,0.272196835023351,3.909819712047465,0.26670546998502687,0.23786837299121544,4.176525182032492,0.28369776997715235,0.25485582201508805,4.460222952009644,0.2680426380247809,0.23832795000635087,4.728265590034425,,,,0.3173794950125739,0.2850818000151776,5.045645085046999,,,,,f,1,0.4566421110066585,f,0,2.8273200250114314,,,,0.28464021999388933,0.25092219799989834,5.3302853050408885,0.28349681198596954,0.25451805000193417,5.613782117026858,0.2662772089825012,0.23319137399084866,5.880059326009359,0.251829554035794,0.21794314199360088,6.131888880045153,0.28382770996540785,0.25471894000656903,6.415716590010561,None,None,0.35177906503668055,0.3181640270049684,6.767495655047242,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,f,B,incongruent_right,Cuando mi madre ayudaba la ropa salía de la lavadora manchada,0,1,1,0,j,0,108,Mi madre arruinó mucha ropa. ,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,39,39,23,,,,,,,,,,,,,,,,,,0.7186357909813523,0.7068977499729954,0.7186357909813523,0.20057249802630395,0.16750869498355314,0.9192082890076563,0.20109864696860313,0.1718359169899486,1.1203069359762594,0.2837118179886602,0.25503093196311966,1.4040187539649196,0.30090347002260387,0.2713343179784715,1.7049222239875235,0.2841727450140752,0.25144770002225414,1.9890949690015987,0.3310712170205079,0.30426118604373187,2.3201661860221066,0.18599405797431245,0.15012090996606275,2.506160243996419,0.2830832100007683,0.25147002999437973,2.7892434539971873,0.4849232109845616,0.45011913898633793,3.274166664981749,0.4023973040166311,0.371602447994519,3.67656396899838,,,,,,,,,,,,,,,,,j,1,0.6236892070155591,f,1,2.42830364999827,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,f,B,single_right,Los meseros preparan las verduras en la cocina antes de servirlas,0,0,0,1,j,0,234,Los meseros lavan las verduras.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,40,40,33,,,,,,,,,,,,,,,,,,0.5673427800065838,0.5548469630302861,0.5673427800065838,0.2000183020136319,0.1707454730058089,0.7673610820202157,0.2172026649932377,0.18829163495684043,0.9845637470134534,0.2347053679986857,0.20195362000958994,1.219269115012139,0.31624845595797524,0.28549867001129314,1.5355175709701143,0.2843508960213512,0.25443735299631953,1.8198684669914655,0.3347031500306912,0.3046235850197263,2.1545716170221567,0.31754792999709025,0.28821644000709057,2.472119547019247,0.28448307496728376,0.25152142299339175,2.7566026219865307,0.2665664950036444,0.2374615949811414,3.023169116990175,0.3177628979901783,0.2879849650198594,3.3409320149803534,,,,,,,,,,,,,,,,,j,1,0.3886565019492991,f,1,2.0774090589839034,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
