practiceimage,PracticeimageCorrAns,congruent,practiceSentence,practiceSentenceCompQ,compRespL,compRespR,compRespCorr,block,image,sentence,ambiguous,critical,Incongruent,Single,imageCorrAns,incongruentambiguous,criticalSentenceCode,compQ,RepeatFlankerIfNeeded.thisRepN,RepeatFlankerIfNeeded.thisTrialN,RepeatFlankerIfNeeded.thisN,RepeatFlankerIfNeeded.thisIndex,practiceFlankerLoop.thisRepN,practiceFlankerLoop.thisTrialN,practiceFlankerLoop.thisN,practiceFlankerLoop.thisIndex,RepeatPracticeSentencesIfNeeded.thisRepN,RepeatPracticeSentencesIfNeeded.thisTrialN,RepeatPracticeSentencesIfNeeded.thisN,RepeatPracticeSentencesIfNeeded.thisIndex,practiceSentenceLoop.thisRepN,practiceSentenceLoop.thisTrialN,practiceSentenceLoop.thisN,practiceSentenceLoop.thisIndex,MixedPractice.thisRepN,MixedPractice.thisTrialN,MixedPractice.thisN,MixedPractice.thisIndex,MixedPracticeTrial.thisRepN,MixedPracticeTrial.thisTrialN,MixedPracticeTrial.thisN,MixedPracticeTrial.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,keyResponseIntroText.keys,keyResponseIntroText.rt,keyResponseIntro2Text.keys,keyResponseIntro2Text.rt,FlankerInstructions_keyresponse.keys,FlankerInstructions_keyresponse.rt,FlankerInstructions2_keyresponse.keys,FlankerInstructions2_keyresponse.rt,PracticeFlankerResponse.keys,PracticeFlankerResponse.corr,PracticeFlankerResponse.rt,SPRInstructions_keyresponse.keys,SPRInstructions_keyresponse.rt,SPRinstructions2_keyresponse.keys,SPRinstructions2_keyresponse.rt,IRI_0,IRI_FL_0,space_0,IRI_1,IRI_FL_1,space_1,IRI_2,IRI_FL_2,space_2,IRI_3,IRI_FL_3,space_3,IRI_4,IRI_FL_4,space_4,IRI_5,IRI_FL_5,space_5,IRI_6,IRI_FL_6,space_6,IRI_7,IRI_FL_7,space_7,IRI_8,IRI_FL_8,space_8,IRI_9,IRI_FL_9,space_9,IRI_10,IRI_FL_10,space_10,IRI_11,IRI_FL_11,space_11,IRI_12,IRI_FL_12,space_12,IRI_13,IRI_FL_13,space_13,key_resp_practiceCompQ.keys,key_resp_practiceCompQ.corr,key_resp_practiceCompQ.rt,IRI_14,IRI_FL_14,space_14,IRI_15,IRI_FL_15,space_15,combinedInstructions_keyresponse.keys,combinedInstructions_keyresponse.rt,keyResponseInstructionsMixed.keys,keyResponseInstructionsMixed.rt,flankerkeyresponse.keys,flankerkeyresponse.corr,flankerkeyresponse.rt,CompQkeyresponse.keys,CompQkeyresponse.corr,CompQkeyresponse.rt,key_resp_3.keys,keyResponsePreStart.keys,keyResponsePreStart.rt,key_resp_2.keys,key_resp_4.keys,IRI_16,IRI_FL_16,space_16,IRI_17,IRI_FL_17,space_17,IRI_18,IRI_FL_18,space_18,IRI_19,IRI_FL_19,space_19,key_resp_4.rt,rest_keyresponse.keys,rest_keyresponse.rt,IRI_20,IRI_FL_20,space_20,session,participant,level,frameRate,expName,date,group,
,,0,,,Verdadero,Falso,j,A,incongruent_left,Los novios montaron la mesa que su amigo les dejó en su porche en la cocina de su nuevo apartamento ,1,1,1,0,f,1,18,Los novios pusieron la mesa en su porche.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,31,31,17,,,,,,,,,,,,,,,,0.634504079819,0.554259061813,0.634504079819,0.266036987305,0.188588142395,0.900541067123,0.251684904099,0.171991109848,1.15222597122,0.234003067017,0.154284954071,1.38622903824,0.200744867325,0.106590032578,1.58697390556,0.2339220047,0.154486179352,1.82089591026,0.282036066055,0.218705177307,2.10293197632,0.251982927322,0.187659025192,2.35491490364,0.218281030655,0.139521121979,2.5731959343,0.282947063446,0.172161102295,2.85614299774,0.334678888321,0.257209062576,3.19082188606,0.234102010727,0.156276941299,3.42492389679,0.250431060791,0.167159080505,3.67535495758,0.334871053696,0.251713991165,4.01022601128,,,,1.01947402954,0.954324007034,5.02970004082,0.333734989166,0.270773887634,5.36343502998,,,,,f,1,0.402831792831,j,1,2.07764387131,,,,None,None,0.284371852875,0.20574593544,5.64780688286,0.250610113144,0.172689914703,5.898416996,0.299944877625,0.220160007477,6.19836187363,0.418646097183,0.339001893997,6.61700797081,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,1,,,Verdadero,Falso,f,A,congruent_left,La profesora dejó la galleta que compró en el mercado en su cartera durante la clase,1,1,0,0,f,0,13,La galleta estaba en la cartera durante la clase.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,32,32,12,,,,,,,,,,,,,,,,0.582992076874,0.533402919769,0.582992076874,0.33522105217,0.271272182465,0.918213129044,0.450170993805,0.386096000671,1.36838412285,0.217487812042,0.153458118439,1.58587193489,0.318695068359,0.255522966385,1.90456700325,0.250868082047,0.189071893692,2.1554350853,0.317570924759,0.254515171051,2.47300601006,0.300293922424,0.237970113754,2.77329993248,0.284525156021,0.223995923996,3.0578250885,0.250771045685,0.172331094742,3.30859613419,0.282241821289,0.20284485817,3.59083795547,0.319087982178,0.252218008041,3.90992593765,0.267614126205,0.204824209213,4.17754006386,0.665614843369,0.601845979691,4.84315490723,,,,0.420245170593,0.354273080826,5.26340007782,0.886077880859,0.824542045593,6.14947795868,,,,,f,1,0.522374868393,f,1,2.7597720623,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,j,A,single_left,Los estudiantes hicieron el trabajo en equipo en la biblioteca,0,0,0,1,f,0,202,Los estudiantes hicieron la tarea en el café.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,33,33,31,,,,,,,,,,,,,,,,0.600243091583,0.564614057541,0.600243091583,0.284723997116,0.223204135895,0.884967088699,0.250789880753,0.189846992493,1.13575696945,0.334267139435,0.272484064102,1.47002410889,0.283104896545,0.220575094223,1.75312900543,0.25183391571,0.189031839371,2.00496292114,0.317737102509,0.254919052124,2.32270002365,0.216984987259,0.154386997223,2.53968501091,0.367021083832,0.302550077438,2.90670609474,0.299551963806,0.23509478569,3.20625805855,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.490788936615,j,1,1.9088139534,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,j,A,incongruent_left,El empleado guardó los archivos que recibió en una carpeta después de revisarlos,0,1,1,0,f,0,132,El empleado tiró los documentos.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,34,34,25,,,,,,,,,,,,,,,,0.634251832962,0.578418970108,0.634251832962,0.300942182541,0.236737012863,0.935194015503,0.234093904495,0.171236991882,1.16928792,0.300621032715,0.240073919296,1.46990895271,0.217346906662,0.155532121658,1.68725585938,0.2677090168,0.202452898026,1.95496487617,0.316134929657,0.254091978073,2.27109980583,0.268097162247,0.204257965088,2.53919696808,0.334905862808,0.268815994263,2.87410283089,0.266444206238,0.204124927521,3.14054703712,0.318020820618,0.254678964615,3.45856785774,0.702265024185,0.639969110489,4.16083288193,0.584388017654,0.518779993057,4.74522089958,,,,,,,,,,,,,,,,,f,1,0.488847017288,j,1,1.64241504669,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,1,,,Verdadero,Falso,f,A,congruent_right,Los trabajadores colocaron los avisos que su jefe les dejó en la carpeta en la puerta de la oficina,1,1,0,0,j,0,20,Los avisos están colgados en la puerta.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,35,35,19,,,,,,,,,,,,,,,,0.499304056168,0.414450883865,0.499304056168,0.25130200386,0.17365694046,0.750606060028,0.332705020905,0.2520840168,1.08331108093,0.217396020889,0.138439893723,1.30070710182,0.2352039814,0.154350042343,1.53591108322,0.334552049637,0.254889011383,1.87046313286,0.215315818787,0.13488483429,2.08577895164,0.233911037445,0.165985107422,2.31968998909,0.219027042389,0.151534080505,2.53871703148,0.183579921722,0.103838920593,2.7222969532,0.250366210938,0.173483848572,2.97266316414,0.301209926605,0.223591089249,3.27387309074,0.251188993454,0.172165155411,3.5250620842,0.14939904213,0.0704970359802,3.67446112633,,,,0.400221824646,0.31928896904,4.07468295097,0.250311136246,0.1851978302,4.32499408722,,,,,j,1,0.468142986298,f,1,1.82593393326,,,,None,None,0.184975862503,0.121479988098,4.50996994972,0.299947023392,0.218896150589,4.80991697311,0.352607011795,0.288925886154,5.16252398491,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,j,A,single_right,El señor gordo tomó un café solo,0,0,0,1,j,0,228,El señor estaba solo cuando bebió el café.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,36,36,57,,,,,,,,,,,,,,,,0.685480117798,0.66539311409,0.685480117798,0.349206924438,0.303163051605,1.03468704224,0.20228099823,0.155027151108,1.23696804047,0.349733114243,0.301105976105,1.58670115471,0.201650857925,0.156707048416,1.78835201263,0.38444018364,0.334933042526,2.17279219627,0.233488798141,0.187776088715,2.40628099442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.454138994217,f,0,2.04091310501,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,1,,,Verdadero,Falso,f,A,congruent_left,a,0,0,0,0,f,0,303,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,37,37,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.872021913528,None,0,,,,,None,space,,,,,,,,,,,,,51.9745500088,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,1,,,Verdadero,Falso,f,A,congruent_left,a,0,0,0,0,f,0,311,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,38,38,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.490795850754,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,1,,,Verdadero,Falso,f,A,congruent_left,Antes de que bebieran el vino se volvió vinagre ,1,1,0,0,f,0,5,No tomaron vino porque se había echado a perder.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,39,39,4,,,,,,,,,,,,,,,,0.566299915314,0.528350830078,0.566299915314,0.317982196808,0.271002054214,0.884282112122,0.216686964035,0.170454978943,1.10096907616,0.316905975342,0.269708871841,1.4178750515,0.202064990997,0.154222011566,1.6199400425,0.315871953964,0.270254135132,1.93581199646,0.251194953918,0.188059806824,2.18700695038,0.30148100853,0.239749908447,2.48848795891,0.383532047272,0.270717144012,2.87202000618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.46740603447,f,1,2.47439098358,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,1,,,Verdadero,Falso,f,A,congruent_left,El pescado está listo para comer,0,0,0,0,f,0,229,Vamos a comer pescado.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,40,40,58,,,,,,,,,,,,,,,,0.718282938004,0.696173906326,0.718282938004,0.317420959473,0.271831989288,1.03570389748,0.366775989532,0.321023225784,1.40247988701,0.384203195572,0.338516950607,1.78668308258,1.0351858139,0.984553098679,2.82186889648,0.294950008392,0.264364957809,3.11681890488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.519999027252,f,1,1.34221696854,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,j,A,incongruent_right,Mientras el maestro descansaba el violín resonaba por todo el salón,0,1,1,0,j,0,125,El maestro tocaba el piano.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,41,41,22,,,,,,,,,,,,,,,,0.616673946381,0.576592922211,0.616673946381,1.02016186714,0.958879947662,1.63683581352,0.250905036926,0.168655872345,1.88774085045,0.316334009171,0.254305124283,2.20407485962,0.335013151169,0.288243055344,2.53908801079,0.318014860153,0.251608848572,2.85710287094,0.316087961197,0.255009889603,3.17319083214,0.402407169342,0.338632822037,3.57559800148,0.3006939888,0.238352060318,3.87629199028,0.216202020645,0.155032873154,4.09249401093,0.334830999374,0.272166967392,4.4273250103,,,,,,,,,,,,,,,,,,,,,,,j,1,0.541826963425,j,1,1.54339814186,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,1,,,Verdadero,Falso,f,A,congruent_right,Siempre que la niña salta la cuerda le da por la cabeza,1,1,0,0,j,0,4,La niña se golpea cuando juega.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,42,42,3,,,,,,,,,,,,,,,,0.483550786972,0.444685935974,0.483550786972,0.367890119553,0.325214147568,0.851440906525,0.233561038971,0.171432971954,1.0850019455,0.284886837006,0.238679170609,1.3698887825,0.233132123947,0.188964128494,1.60302090645,0.250267982483,0.184534072876,1.85328888893,0.234395027161,0.187180042267,2.08768391609,0.250077009201,0.204643964767,2.33776092529,0.184575080872,0.137494802475,2.52233600616,0.318199872971,0.272872924805,2.84053587914,0.216778039932,0.154883861542,3.05731391907,0.284062862396,0.204992055893,3.34137678146,,,,,,,,,,,,,,,,,,,,j,1,0.505395174026,f,1,1.60975193977,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,j,A,incongruent_right,Los artistas van a donar tres estatuas a la ciudad,0,0,1,0,j,0,203,La ciudad va a comprar las estatuas.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,43,43,32,,,,,,,,,,,,,,,,0.501835107803,0.446346998215,0.501835107803,0.316570997238,0.250797986984,0.818406105042,0.252351999283,0.205862998962,1.07075810432,0.21707201004,0.171663045883,1.28783011436,0.217951059341,0.154501914978,1.50578117371,0.216619968414,0.167528152466,1.72240114212,0.249804973602,0.204283952713,1.97220611572,0.300520896912,0.252943992615,2.27272701263,0.285348176956,0.237504005432,2.55807518959,0.233882904053,0.184119939804,2.79195809364,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.635581016541,j,1,2.02645897865,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,j,A,single_left,Ana vació el lavaplatos en la cocina,0,0,0,1,f,0,206,Ana no ayudó con los quehaceres.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,44,44,35,,,,,,,,,,,,,,,,0.501168012619,0.479757785797,0.501168012619,0.300928115845,0.252614974976,0.802096128464,0.218229055405,0.188548088074,1.02032518387,0.267107009888,0.2202501297,1.28743219376,0.289265871048,0.242774009705,1.5766980648,0.295047998428,0.2370429039,1.87174606323,0.283822059631,0.23340010643,2.15556812286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.422225952148,j,1,1.97374820709,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,f,A,single_right,Mi hermana guardó en su celular el número del chico guapo,0,0,0,1,j,0,208,A mi hermana le gustaría salir con el chico.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,45,45,37,,,,,,,,,,,,,,,,0.448364973068,0.411351919174,0.448364973068,0.267067193985,0.218558073044,0.715432167053,0.23397397995,0.182554960251,0.949406147003,0.234153985977,0.183135032654,1.18356013298,0.234350919724,0.171823978424,1.4179110527,0.269071102142,0.219897031784,1.68698215485,0.382747888565,0.318770885468,2.06973004341,0.400321006775,0.352477073669,2.47005105019,0.268841981888,0.219716072083,2.73889303207,0.251255989075,0.205034971237,2.99014902115,0.383409023285,0.323354959488,3.37355804443,,,,,,,,,,,,,,,,,,,,,,,j,1,0.473550081253,f,1,1.98891186714,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,f,A,incongruent_left,a,0,0,1,0,f,0,313,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,46,46,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.489189147949,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,1,,,Verdadero,Falso,f,A,congruent_right,Elena colocó la tarea que la Sra. Sánchez le dejó encima de su mesa en su cuaderno sin mirar la nota,1,1,0,0,j,0,16,A Elena no le importó su nota.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,47,47,15,,,,,,,,,,,,,,,,0.619896888733,0.566082000732,0.619896888733,0.283468961716,0.204128980637,0.903365850449,0.350121021271,0.286972045898,1.25348687172,0.250324964523,0.155138015747,1.50381183624,0.31752204895,0.200411081314,1.82133388519,0.450909137726,0.319999933243,2.27224302292,0.367650985718,0.23583817482,2.63989400864,0.301383018494,0.237735033035,2.94127702713,0.250705003738,0.155495166779,3.19198203087,0.201814889908,0.0713369846344,3.39379692078,0.200190067291,0.121212005615,3.59398698807,0.451215982437,0.371487140656,4.0452029705,0.350906848907,0.2724609375,4.39610981941,0.217476129532,0.106323957443,4.61358594894,,,,0.250705003738,0.167243003845,4.86429095268,0.25123000145,0.189262866974,5.11552095413,,,,,j,1,0.402663946152,j,0,2.79636883736,,,,None,None,0.250560998917,0.172747850418,5.36608195305,0.266922950745,0.188241958618,5.63300490379,0.400722980499,0.321439027786,6.03372788429,0.784301042557,0.703572034836,6.81802892685,,,,0.318059921265,0.237650871277,7.13608884811,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,1,,,Verdadero,Falso,j,A,congruent_right,El pastel en el refrigerador es para el cumpleaños de Tomás,0,0,0,0,j,0,207,Tomás no cumple años pronto.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,48,48,36,,,,,,,,,,,,,,,,0.484150886536,0.446239948273,0.484150886536,0.267464160919,0.202537059784,0.751615047455,0.267093896866,0.217647075653,1.01870894432,0.251262903214,0.201833963394,1.26997184753,0.217530012131,0.154888868332,1.48750185966,0.234861135483,0.174337148666,1.72236299515,0.567196846008,0.503028869629,2.28955984116,0.285466194153,0.234319925308,2.57502603531,0.283660888672,0.234499931335,2.85868692398,0.267503023148,0.21782207489,3.12618994713,0.33428311348,0.28915309906,3.46047306061,,,,,,,,,,,,,,,,,,,,,,,j,1,0.551124095917,j,1,1.72074317932,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,j,A,single_right,Las flores en mi apartamento hacen que la sala brille,0,0,0,1,j,0,224,No tengo plantas en mi apartamento por mis alergias.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,49,49,53,,,,,,,,,,,,,,,,0.450834989548,0.396401882172,0.450834989548,0.349910974503,0.301232099533,0.80074596405,0.235097885132,0.170934915543,1.03584384918,0.301846027374,0.224570989609,1.33768987656,0.216150045395,0.154016017914,1.55383992195,0.250060081482,0.187361001968,1.80390000343,0.334990978241,0.256119012833,2.13889098167,0.284551858902,0.22079205513,2.42344284058,0.301054000854,0.238073825836,2.72449684143,0.284035205841,0.238700866699,3.00853204727,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.486981153488,j,1,2.37696218491,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,f,A,single_left,Mientras la esposa toca el piano el esposo lava los platos,0,0,0,1,f,0,214,La esposa sabe tocar un instrumento.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,50,50,43,,,,,,,,,,,,,,,,0.901262044907,0.853436946869,0.901262044907,0.351194143295,0.305760145187,1.2524561882,0.200287818909,0.139600992203,1.45274400711,0.283176183701,0.233550071716,1.73592019081,0.132957935333,0.0836081504822,1.86887812614,0.467850923538,0.416332960129,2.33672904968,0.235097169876,0.184122085571,2.57182621956,0.350720882416,0.287817955017,2.92254710197,0.251704931259,0.188879013062,3.17425203323,0.250777959824,0.189848899841,3.42502999306,0.26763010025,0.205156087875,3.69266009331,,,,,,,,,,,,,,,,,,,,,,,f,1,0.522630929947,f,1,1.67693805695,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,1,,,Verdadero,Falso,f,A,congruent_left,Jimena duerme bien en la cama en su cuarto,0,0,0,0,f,0,205,La cama de Jimena es cómoda.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,51,51,34,,,,,,,,,,,,,,,,0.616967201233,0.583844900131,0.616967201233,0.250972986221,0.205935001373,0.867940187454,0.699612855911,0.652559995651,1.56755304337,0.251206159592,0.201220989227,1.81875920296,0.286106824875,0.234415054321,2.10486602783,0.250105142593,0.203732967377,2.35497117043,0.334650993347,0.28887796402,2.68962216377,0.217749834061,0.168171882629,2.90737199783,0.3511531353,0.305694103241,3.25852513313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.504616975784,f,1,1.42457199097,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,j,A,incongruent_left,Los alumnos metieron la prueba que la maestra les dio en sus bolsas antes de irse,0,1,1,0,f,0,140,La maestra se quedó con las pruebas.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,52,52,29,,,,,,,,,,,,,,,,0.63352894783,0.584165096283,0.63352894783,0.33514714241,0.272839069366,0.96867609024,0.267123937607,0.201240062714,1.23580002785,0.348933935165,0.285150051117,1.58473396301,0.353042125702,0.28878903389,1.93777608871,0.200088024139,0.121481180191,2.13786411285,0.318035840988,0.255582094193,2.45589995384,0.316925048828,0.23886013031,2.77282500267,0.250520944595,0.184709072113,3.02334594727,0.267728090286,0.20654797554,3.29107403755,0.250422000885,0.171638011932,3.54149603844,0.299181938171,0.218198060989,3.84067797661,0.26820397377,0.202174901962,4.10888195038,0.352645158768,0.288824081421,4.46152710915,,,,0.382210016251,0.319918870926,4.8437371254,0.283624887466,0.217998027802,5.12736201286,,,,,f,1,0.990864992142,j,1,1.22174096107,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,1,,,Verdadero,Falso,f,A,congruent_left,La computadora de Jessica falla con frecuencia,0,0,0,0,f,0,217,Jessica necesita consultar con un técnico.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,53,53,46,,,,,,,,,,,,,,,,0.500146150589,0.460901021957,0.500146150589,0.251226902008,0.187723875046,0.751373052597,0.318829059601,0.271930932999,1.0702021122,0.349138021469,0.302277088165,1.41934013367,0.217371940613,0.170083999634,1.63671207428,0.302174091339,0.238627195358,1.93888616562,0.384768009186,0.340465068817,2.3236541748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.536600112915,f,1,1.55544710159,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,f,A,incongruent_left,Este año cuando se reunieron el grito sonó por todo el vecindario,0,1,1,0,f,0,124,Hicieron un escándalo cuando se vieron.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,54,54,21,,,,,,,,,,,,,,,,0.499142885208,0.454712867737,0.499142885208,0.285260915756,0.238651990891,0.784403800964,0.317110061646,0.255925178528,1.10151386261,0.200906038284,0.137112855911,1.30241990089,0.283418893814,0.218420028687,1.58583879471,0.251605033875,0.172711133957,1.83744382858,0.26606798172,0.200546979904,2.1035118103,0.319241046906,0.255181074142,2.42275285721,0.249659061432,0.189466953278,2.67241191864,0.334996938705,0.272037029266,3.00740885735,0.233603000641,0.171417951584,3.24101185799,0.282348155975,0.219074010849,3.52336001396,,,,,,,,,,,,,,,,,,,,f,1,0.455500841141,f,1,1.42516303062,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,j,A,incongruent_right,Después de lavar la ropa Antonio prepara la cena,0,0,1,0,j,0,215,Antonio hace varios deberes por la noche.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,55,55,44,,,,,,,,,,,,,,,,0.617269039154,0.582245111465,0.617269039154,0.300132036209,0.254442930222,0.917401075363,0.251004934311,0.204105138779,1.16840600967,0.200291156769,0.154442071915,1.36869716644,0.234164953232,0.187710046768,1.60286211967,0.284193992615,0.238166093826,1.88705611229,0.233062028885,0.187227010727,2.12011814117,0.334421873093,0.287989139557,2.45454001427,0.283790111542,0.220329999924,2.73833012581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.488534927368,f,0,4.81856417656,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,j,A,incongruent_left,Cuando la participante se rindió la respuesta le pareció obvia,0,1,1,0,f,0,128,La participante adivinó la respuesta correcta.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,56,56,23,,,,,,,,,,,,,,,,0.516610860825,0.481067895889,0.516610860825,0.299611091614,0.235537052155,0.816221952438,0.235769987106,0.172156095505,1.05199193954,0.233616828918,0.1551258564,1.28560876846,0.334902048111,0.268700122833,1.62051081657,0.183443069458,0.122385978699,1.80395388603,0.533438920975,0.471244812012,2.33739280701,0.218672990799,0.135486841202,2.55606579781,0.333213090897,0.268537044525,2.8892788887,0.48605298996,0.41870880127,3.37533187866,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.685070037842,j,1,4.21778297424,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,f,A,single_right,a,0,0,0,1,j,0,310,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,57,57,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.623505115509,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
