practiceimage,PracticeimageCorrAns,congruent,practiceSentence,practiceSentenceCompQ,compRespL,compRespR,compRespCorr,block,image,sentence,ambiguous,critical,Incongruent,Single,imageCorrAns,incongruentambiguous,criticalSentenceCode,compQ,RepeatFlankerIfNeeded.thisRepN,RepeatFlankerIfNeeded.thisTrialN,RepeatFlankerIfNeeded.thisN,RepeatFlankerIfNeeded.thisIndex,practiceFlankerLoop.thisRepN,practiceFlankerLoop.thisTrialN,practiceFlankerLoop.thisN,practiceFlankerLoop.thisIndex,RepeatPracticeSentencesIfNeeded.thisRepN,RepeatPracticeSentencesIfNeeded.thisTrialN,RepeatPracticeSentencesIfNeeded.thisN,RepeatPracticeSentencesIfNeeded.thisIndex,practiceSentenceLoop.thisRepN,practiceSentenceLoop.thisTrialN,practiceSentenceLoop.thisN,practiceSentenceLoop.thisIndex,MixedPractice.thisRepN,MixedPractice.thisTrialN,MixedPractice.thisN,MixedPractice.thisIndex,MixedPracticeTrial.thisRepN,MixedPracticeTrial.thisTrialN,MixedPracticeTrial.thisN,MixedPracticeTrial.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,keyResponseIntroText.keys,keyResponseIntroText.rt,keyResponseIntro2Text.keys,keyResponseIntro2Text.rt,FlankerInstructions_keyresponse.keys,FlankerInstructions_keyresponse.rt,FlankerInstructions2_keyresponse.keys,FlankerInstructions2_keyresponse.rt,PracticeFlankerResponse.keys,PracticeFlankerResponse.corr,PracticeFlankerResponse.rt,SPRInstructions_keyresponse.keys,SPRInstructions_keyresponse.rt,SPRinstructions2_keyresponse.keys,SPRinstructions2_keyresponse.rt,IRI_0,IRI_FL_0,space_0,IRI_1,IRI_FL_1,space_1,key_resp_practiceCompQ.keys,key_resp_practiceCompQ.corr,key_resp_practiceCompQ.rt,combinedInstructions_keyresponse.keys,combinedInstructions_keyresponse.rt,keyResponseInstructionsMixed.keys,keyResponseInstructionsMixed.rt,flankerkeyresponse.keys,flankerkeyresponse.corr,flankerkeyresponse.rt,IRI_2,IRI_FL_2,space_2,IRI_3,IRI_FL_3,space_3,IRI_4,IRI_FL_4,space_4,IRI_5,IRI_FL_5,space_5,CompQkeyresponse.keys,CompQkeyresponse.corr,CompQkeyresponse.rt,key_resp_3.keys,IRI_6,IRI_FL_6,space_6,IRI_7,IRI_FL_7,space_7,IRI_8,IRI_FL_8,space_8,IRI_9,IRI_FL_9,space_9,IRI_10,IRI_FL_10,space_10,IRI_11,IRI_FL_11,space_11,IRI_12,IRI_FL_12,space_12,keyResponsePreStart.keys,keyResponsePreStart.rt,key_resp_2.keys,key_resp_4.keys,IRI_13,IRI_FL_13,space_13,IRI_14,IRI_FL_14,space_14,IRI_15,IRI_FL_15,space_15,IRI_16,IRI_FL_16,space_16,IRI_17,IRI_FL_17,space_17,IRI_18,IRI_FL_18,space_18,IRI_19,IRI_FL_19,space_19,IRI_20,IRI_FL_20,space_20,key_resp_4.rt,rest_keyresponse.keys,rest_keyresponse.rt,session,participant,level,frameRate,expName,date,group,
,,1,,,Verdadero,Falso,f,B,congruent_right,En el salón de conciertos resonaba la música de la banda ,0,0,0,0,j,0,249,Se podía escuchar la música en todo el salón.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,37,37,48,,,,,,,,,,,,,,,,0.0442440509796,0.00298500061035,0.0442440509796,0.373183965683,0.32089805603,0.417428016663,,,,,,,,j,1,0.690102815628,0.23388004303,0.187813997269,0.651308059692,0.251047849655,0.205063819885,0.902355909348,0.266918182373,0.220914125443,1.16927409172,0.267277002335,0.221950054169,1.43655109406,f,1,4.61129307747,,0.685356855392,0.640882015228,2.12190794945,0.467911958694,0.421743154526,2.58981990814,0.384243011475,0.340129852295,2.97406291962,0.33268404007,0.270148992538,3.30674695969,0.418856143951,0.371632099152,3.72560310364,,,,,,,,,None,space,,,,,,,,,,,,,,,,,,,,,,,,,7.92216181755,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,0,,,Verdadero,Falso,f,B,incongruent_right,Cuando el escultor terminó la obra tenía tres metros  de altura,1,1,1,0,j,1,29,La estatua era muy alta.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,38,38,8,,,,,,,,,,,,,,,,0.435660839081,0.395393133163,0.435660839081,0.315546989441,0.253139019012,0.751207828522,,,,,,,,j,1,1.5411260128,0.234837055206,0.186681032181,0.986044883728,0.28416800499,0.222779035568,1.27021288872,0.368144989014,0.30152797699,1.63835787773,0.415508031845,0.367579936981,2.05386590958,f,1,3.24739408493,,0.319375038147,0.271263837814,2.37324094772,0.367718935013,0.30410695076,2.74095988274,0.334238052368,0.268883943558,3.0751979351,0.384715080261,0.338867902756,3.45991301537,0.367635011673,0.305207014084,3.82754802704,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,0,,,Verdadero,Falso,f,B,incongruent_right,Antes de servir la comida el mesero rellenó las copas,0,0,1,0,j,0,245,El mesero era muy atento con los clientes.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,39,39,44,,,,,,,,,,,,,,,,0.164630889893,0.129498004913,0.164630889893,0.61981010437,0.573697805405,0.784440994263,,,,,,,,j,1,0.655763864517,0.183056116104,0.135982036591,0.967497110367,0.468600988388,0.421012878418,1.43609809875,0.350673913956,0.304980993271,1.78677201271,0.399869918823,0.352226018906,2.18664193153,f,1,4.17989897728,,0.467600107193,0.418872117996,2.65424203873,0.419050931931,0.371325016022,3.07329297066,0.316847085953,0.269281864166,3.39014005661,0.485733985901,0.440955877304,3.87587404251,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,0,,,Verdadero,Falso,f,B,incongruent_left,Este año cuando gritaron el grito sonó hasta por las montañas,1,1,1,0,f,1,24,Se escuchó el grito desde lejos.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,40,40,3,,,,,,,,,,,,,,,,0.0368890762329,0.00305604934692,0.0368890762329,0.514247894287,0.469885110855,0.55113697052,,,,,,,,f,1,0.654467821121,0.218605995178,0.167287826538,0.769742965698,0.250800132751,0.187073945999,1.02054309845,0.232213973999,0.18473982811,1.25275707245,0.301007032394,0.25249004364,1.55376410484,f,1,3.05849504471,,1.43961191177,1.39186191559,2.99337601662,0.4504570961,0.390034914017,3.44383311272,0.399212837219,0.334369182587,3.84304594994,0.385767936707,0.339018821716,4.22881388664,0.418196201324,0.355896949768,4.64701008797,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,0,,,Verdadero,Falso,f,A,single_left,a,0,0,0,1,f,0,309,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,41,41,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.506003856659,,,,,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,0,,,Verdadero,Falso,f,A,single_left,a,0,0,0,1,f,0,314,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,42,42,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.587103843689,,,,,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,0,,,Verdadero,Falso,j,B,incongruent_left,Cuando los jardineros se fueron el jardín era el más bonito del barrio,0,1,1,0,f,0,110,Los clientes no se quedaron satisfechos con el jardín.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,43,43,24,,,,,,,,,,,,,,,,0.198086023331,0.153812170029,0.198086023331,0.401155948639,0.332998037338,0.59924197197,,,,,,,,f,1,0.588671922684,0.286203861237,0.238703966141,0.885445833206,0.300398111343,0.238191843033,1.18584394455,0.317349910736,0.251349925995,1.50319385529,0.299092054367,0.219059944153,1.80228590965,j,1,2.42249083519,,0.469093084335,0.404899120331,2.27137899399,0.384666919708,0.306185007095,2.6560459137,0.417701005936,0.350928068161,3.07374691963,0.46830701828,0.404870033264,3.54205393791,0.451359987259,0.386532068253,3.99341392517,0.365622997284,0.302739858627,4.35903692245,0.435029029846,0.386435031891,4.7940659523,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,1,,,Verdadero,Falso,j,B,congruent_left,Después de pintar su casa Julieta tuvo que limpiar,0,0,0,0,f,0,243,Las paredes de la casa están descoloridas. ,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,44,44,42,,,,,,,,,,,,,,,,0.0829329490662,0.0460710525513,0.0829329490662,0.43460392952,0.388107061386,0.517536878586,,,,,,,,f,1,0.639048814774,0.234574079514,0.189976930618,0.752110958099,0.284607887268,0.222648143768,1.03671884537,0.315308094025,0.254443883896,1.35202693939,0.45187497139,0.403865098953,1.80390191078,f,0,3.56391382217,,0.384666919708,0.318688869476,2.18856883049,0.400144100189,0.351850032806,2.58871293068,0.535872936249,0.488101005554,3.12458586693,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,1,,,Verdadero,Falso,f,A,congruent_right,a,0,0,0,0,j,0,312,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,45,45,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.48938202858,,,,,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,0,,,Verdadero,Falso,f,B,incongruent_left,Las chicas acomodaron la ropa que sus padres les dejaron en su cuarto dentro del clóset antes de dormir,1,1,1,0,f,1,36,Los padres doblaron la ropa para sus hijas.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,46,46,15,,,,,,,,,,,,,,,,0.511726140976,0.450568914413,0.511726140976,0.252203941345,0.168463945389,0.763930082321,,,,,,,,f,1,0.692451000214,0.283236980438,0.203471899033,1.04716706276,0.318661928177,0.23833489418,1.36582899094,0.366873025894,0.289048910141,1.73270201683,0.332545042038,0.252166032791,2.06524705887,f,1,2.6137509346,,0.268923997879,0.206037044525,2.33417105675,0.368302106857,0.288869857788,2.7024731636,0.348577976227,0.26758313179,3.05105113983,0.470187902451,0.404920101166,3.52123904228,0.434522151947,0.356828927994,3.95576119423,1.31860589981,1.23887205124,5.27436709404,0.418265104294,0.337103128433,5.69263219833,,,None,None,0.46863079071,0.389392852783,6.16126298904,0.568461179733,0.489507913589,6.72972416878,0.350759983063,0.272595882416,7.08048415184,0.651696920395,0.573951005936,7.73218107224,0.617574930191,0.538644075394,8.34975600243,2.105864048,2.02233219147,10.4556200504,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,0,,,Verdadero,Falso,j,B,incongruent_left,Antes de comer el pastel los niños cantaron "Cumpleaños Feliz",0,0,1,0,f,0,239,El pastel era para el final del curso.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,47,47,38,,,,,,,,,,,,,,,,0.0397818088531,0.00235915184021,0.0397818088531,0.342222213745,0.286088943481,0.382004022598,,,,,,,,f,1,0.653991937637,2.07250881195,2.02373194695,2.45451283455,0.334587097168,0.287675142288,2.78909993172,0.399577856064,0.351997852325,3.18867778778,0.369931221008,0.321961164474,3.55860900879,j,1,5.50312018394,,0.366549015045,0.302842140198,3.92515802383,0.334933996201,0.287873983383,4.26009202003,0.384208917618,0.321078062057,4.64430093765,0.31764793396,0.255364179611,4.96194887161,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,0,,,Verdadero,Falso,f,B,single_left,Los pasteles en la cocina de los Menéndez son para la fiesta de cumpleaños,0,0,0,1,f,0,232,Los Menéndez van a una fiesta.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,48,48,31,,,,,,,,,,,,,,,,0.133551120758,0.0917608737946,0.133551120758,0.368604898453,0.306762933731,0.502156019211,,,,,,,,f,1,0.591089010239,0.200039148331,0.137181043625,0.702195167542,0.316483974457,0.249417066574,1.018679142,0.284596920013,0.220293998718,1.30327606201,0.333992004395,0.269258975983,1.63726806641,f,1,3.20970392227,,0.300536870956,0.235076189041,1.93780493736,0.351577043533,0.287971973419,2.2893819809,0.384009122849,0.318693876266,2.67339110374,0.469272851944,0.401666879654,3.14266395569,0.432687044144,0.370465040207,3.57535099983,0.335680007935,0.273301124573,3.91103100777,0.38513302803,0.305126905441,4.2961640358,,,None,None,0.365155935287,0.301794052124,4.66131997108,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,1,,,Verdadero,Falso,j,B,congruent_right,La obra de teatro se presentó en el salón de conciertos,0,0,0,0,j,0,253,Los actores presentaron en un anfiteatro.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,49,49,52,,,,,,,,,,,,,,,,0.0834898948669,0.04838514328,0.0834898948669,0.434305906296,0.371536016464,0.517795801163,,,,,,,,j,1,0.556317806244,0.284893035889,0.23857998848,0.802688837051,0.31706905365,0.271919965744,1.1197578907,0.333854913712,0.273720026016,1.45361280441,0.284307003021,0.221343040466,1.73791980743,j,1,6.73948192596,,0.382919073105,0.335404157639,2.12083888054,0.36884188652,0.322569131851,2.48968076706,0.383073091507,0.336164951324,2.87275385857,0.300694942474,0.252807855606,3.17344880104,0.435912132263,0.388794898987,3.6093609333,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,1,,,Verdadero,Falso,f,B,congruent_left,Carlos solo cultiva verduras en el jardín que tiene en casa,0,0,0,0,f,0,235,Carlos no compra muchas verduras en el supermercado.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,50,50,34,,,,,,,,,,,,,,,,0.397939920425,0.361964941025,0.397939920425,0.251320123672,0.201874017715,0.649260044098,,,,,,,,f,1,0.572961091995,0.450944900513,0.401641130447,1.10020494461,0.335417032242,0.284492015839,1.43562197685,0.318073034286,0.270896911621,1.75369501114,0.399521827698,0.352625846863,2.15321683884,f,1,6.03510212898,,0.318824052811,0.273643016815,2.47204089165,0.382917165756,0.318506002426,2.8549580574,0.336028814316,0.290549993515,3.19098687172,0.75191116333,0.68555688858,3.94289803505,0.282670021057,0.232820034027,4.22556805611,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,0,,,Verdadero,Falso,j,B,incongruent_left,Los novios montaron la sofá que su amigo les dejó en la sala de su nuevo piso ,0,1,1,0,f,0,118,Los novios compró la sofá nueva.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,51,51,28,,,,,,,,,,,,,,,,0.149901866913,0.102410078049,0.149901866913,0.348999023438,0.28177189827,0.49890089035,,,,,,,,f,1,0.923032045364,0.201489925385,0.132659912109,0.700390815735,0.218516111374,0.156712055206,0.918906927109,0.267237901688,0.205188035965,1.1861448288,1.22007608414,1.14105296135,2.40622091293,j,1,8.35555505753,,0.599883079529,0.536951065063,3.00610399246,0.469223022461,0.405797958374,3.47532701492,0.450781822205,0.385543107986,3.92610883713,0.435682058334,0.374464988708,4.36179089546,0.517645120621,0.456164836884,4.87943601608,0.633699893951,0.569850206375,5.51313591003,0.569782018661,0.505987882614,6.0829179287,,,None,None,0.465795040131,0.401844978333,6.54871296883,0.45326089859,0.388406991959,7.00197386742,0.483664035797,0.403975963593,7.48563790321,0.501393079758,0.434319972992,7.98703098297,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,1,,,Verdadero,Falso,j,B,congruent_left,Cuando la artista pintó el cuadro cayó de la pared,1,1,0,0,f,0,27,El cuadro está colgado firmemente.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,52,52,6,,,,,,,,,,,,,,,,0.0365340709686,0.00238609313965,0.0365340709686,0.514194965363,0.472238063812,0.550729036331,,,,,,,,f,1,0.672636985779,0.300413131714,0.254171133041,0.851142168045,0.417949914932,0.355531930923,1.26909208298,1.15177702904,1.1045999527,2.42086911201,0.385360002518,0.338165998459,2.80622911453,j,1,5.2019109726,,0.434011936188,0.383709907532,3.24024105072,0.485873937607,0.439258098602,3.72611498833,0.432247161865,0.383272886276,4.15836215019,0.502713918686,0.456609964371,4.66107606888,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,0,,,Verdadero,Falso,f,B,single_right,La casa de Enrique le quedó muy limpia antes de su fiesta,0,0,0,1,j,0,246,Enrique limpió la casa antes de recibir a los invitados.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,53,53,45,,,,,,,,,,,,,,,,0.0836970806122,0.0489771366119,0.0836970806122,0.39957690239,0.337193965912,0.483273983002,,,,,,,,j,1,0.570652961731,0.318582057953,0.267351150513,0.801856040955,0.300852060318,0.25501704216,1.10270810127,0.333035945892,0.285820960999,1.43574404716,0.45241689682,0.407515048981,1.88816094398,f,1,2.44431614876,,0.300903081894,0.238525867462,2.18906402588,0.451019048691,0.388725996017,2.64008307457,0.584471940994,0.520617008209,3.22455501556,0.402192115784,0.35181593895,3.62674713135,0.416693925858,0.370079040527,4.04344105721,0.518637895584,0.471541881561,4.56207895279,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,0,,,Verdadero,Falso,j,B,single_left,Linda hace un paseo en las montañas todos los sábados,0,0,0,1,f,0,236,A Linda no le gusta la naturaleza.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,54,54,35,,,,,,,,,,,,,,,,0.232908010483,0.199692964554,0.232908010483,0.267742872238,0.22235584259,0.500650882721,,,,,,,,f,1,0.504030942917,0.23357796669,0.187266111374,0.734228849411,0.284559965134,0.238435029984,1.01878881454,0.300696134567,0.238484144211,1.31948494911,0.300989866257,0.254929065704,1.62047481537,j,1,1.95942497253,,0.332479000092,0.270622014999,1.95295381546,0.67009305954,0.622497797012,2.623046875,0.332060098648,0.270271062851,2.95510697365,0.45144701004,0.402419805527,3.40655398369,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,0,,,Verdadero,Falso,f,B,incongruent_right,El padre metió las copas sucias que su hija dejó en la mesa en el lavaplatos cuando acabó de comer,1,1,1,0,j,1,37,El padre limpió la mesa después de la comida.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,55,55,16,,,,,,,,,,,,,,,,0.133736848831,0.0766348838806,0.133736848831,0.366911172867,0.304301977158,0.500648021698,,,,,,,,j,1,0.740873098373,0.234578847885,0.172256946564,0.735226869583,0.250721931458,0.155200004578,0.985948801041,0.451421022415,0.372135162354,1.43736982346,0.417879104614,0.339529037476,1.85524892807,f,1,1.87253594398,,1.33654308319,1.22492790222,3.19179201126,0.484578847885,0.405841827393,3.67637085915,0.284002065659,0.205710172653,3.9603729248,0.315944910049,0.233314990997,4.27631783485,0.553373098373,0.489059925079,4.82969093323,0.300503015518,0.221296072006,5.13019394875,0.318148851395,0.238275051117,5.44834280014,,,None,None,0.416723012924,0.338110923767,5.86506581306,0.384531021118,0.303607940674,6.24959683418,0.367554187775,0.300733804703,6.61715102196,0.417547941208,0.334254026413,7.03469896317,0.417976856232,0.355204820633,7.4526758194,0.418713092804,0.339295864105,7.8713889122,0.383001089096,0.302173137665,8.2543900013,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,1,,,Verdadero,Falso,j,B,congruent_left,Los novios tomaron vino durante la fiesta,0,0,0,0,f,0,247,Los novios sólo toman cerveza.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,56,56,46,,,,,,,,,,,,,,,,0.498984098434,0.430964946747,0.498984098434,0.218374967575,0.144465923309,0.71735906601,,,,,,,,f,1,0.698054075241,0.333106994629,0.253687858582,1.05046606064,0.318819046021,0.271661043167,1.36928510666,0.35103392601,0.305875062943,1.72031903267,0.750901937485,0.688360929489,2.47122097015,j,1,2.27574491501,,0.937308073044,0.890733003616,3.4085290432,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,1,,,Verdadero,Falso,j,B,congruent_right,Las artistas colocaron el cuadro que su colega dejó en la pared en la oficina privada antes de su exhibición,1,1,0,0,j,0,38,La galería de arte estaba vacía cuando las artistas llegaron.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,57,57,17,,,,,,,,,,,,,,,,0.150949954987,0.0313580036163,0.150949954987,0.350826025009,0.205242156982,0.501775979996,,,,,,,,j,1,0.61862206459,0.267284870148,0.121341943741,0.769060850143,0.28338098526,0.172450065613,1.0524418354,0.451112031937,0.3216381073,1.50355386734,0.617685079575,0.504369020462,2.12123894691,j,1,4.36498808861,,0.43582701683,0.316995859146,2.55706596375,0.56893992424,0.45562505722,3.12600588799,0.383260011673,0.284364938736,3.50926589966,0.450854063034,0.303535938263,3.96011996269,0.317774057388,0.203872919083,4.27789402008,0.40114402771,0.288576841354,4.67903804779,0.333476781845,0.219794988632,5.01251482964,,,None,None,0.385621070862,0.287778139114,5.3981359005,0.483760118484,0.338086128235,5.88189601898,0.41858291626,0.288564920425,6.30047893524,1.30383992195,1.17312407494,7.60431885719,0.366903066635,0.254979848862,7.97122192383,0.35088801384,0.187030792236,8.32210993767,0.334794044495,0.236170053482,8.65690398216,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,0,,,Verdadero,Falso,f,A,single_right,a,0,0,0,1,j,0,306,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,58,58,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.821245908737,,,,,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,0,,,Verdadero,Falso,f,B,single_right,Mi tarjeta de crédito se me quedó en casa,0,0,0,1,j,0,254,Tuve que usar efectivo para pagar.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,59,59,53,,,,,,,,,,,,,,,,0.18460392952,0.161960840225,0.18460392952,0.366620063782,0.319792985916,0.551223993301,,,,,,,,j,1,1.50797009468,0.285349845886,0.240905046463,0.836573839188,0.317606210709,0.270623922348,1.1541800499,0.334128856659,0.290004014969,1.48830890656,0.351370096207,0.304811000824,1.83967900276,f,1,1.85806083679,,0.415870904922,0.368288040161,2.25554990768,0.419300079346,0.368655920029,2.67484998703,0.349915981293,0.301645040512,3.02476596832,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,0,,,Verdadero,Falso,f,A,single_left,a,0,0,0,1,f,0,301,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.640492916107,,,,,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,1,,,Verdadero,Falso,j,B,congruent_right,Amalia puso el jamón que sus hermanos dejaron en los platos en el refrigerador después de que comieron,1,1,0,0,j,0,34,Los hermanos ordenaron la mesa después de comer. ,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,61,61,13,,,,,,,,,,,,,,,,0.249796867371,0.188832044601,0.249796867371,0.366724967957,0.286815881729,0.616521835327,,,,,,,,j,1,0.602560043335,0.300197124481,0.218184947968,0.916718959808,0.267121076584,0.183128833771,1.18384003639,0.268931865692,0.205280780792,1.45277190208,0.350409030914,0.2713098526,1.803180933,j,1,2.221971035,,0.267813920975,0.189352989197,2.07099485397,0.366384029388,0.268922805786,2.43737888336,0.286627054214,0.223843097687,2.72400593758,0.333638906479,0.254821062088,3.05764484406,0.350613117218,0.273427963257,3.40825796127,0.384064912796,0.30477809906,3.79232287407,0.368287086487,0.291754007339,4.16060996056,,,None,None,0.334459066391,0.255515098572,4.49506902695,0.416868925095,0.338338136673,4.91193795204,1.202698946,1.12421512604,6.11463689804,0.302052974701,0.205233097076,6.41668987274,0.484492063522,0.406398057938,6.90118193626,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,0,,,Verdadero,Falso,f,B,incongruent_left,Antes de que celebraran esa canción no era muy popular ,0,1,1,0,f,0,106,Nadie sabía la canción antes.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,62,62,22,,,,,,,,,,,,,,,,0.0516469478607,0.024838924408,0.0516469478607,0.600369215012,0.553965091705,0.652016162872,,,,,,,,f,1,0.669732093811,0.36843585968,0.321572065353,1.02045202255,0.26686501503,0.221204996109,1.28731703758,0.416882991791,0.352449893951,1.70420002937,0.284304141998,0.221224069595,1.98850417137,f,1,1.80987715721,,0.567547798157,0.486285924911,2.55605196953,0.685105085373,0.620642900467,3.2411570549,0.38520693779,0.337388038635,3.62636399269,0.317146062851,0.253898143768,3.94351005554,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,0,,,Verdadero,Falso,j,B,incongruent_right,La cajera insertó el billete que el cliente le dejó en la caja pero no tenía cambio,0,1,1,0,j,0,119,La caja tenía muchos billetes pequeños.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,63,63,29,,,,,,,,,,,,,,,,0.287505865097,0.20726108551,0.287505865097,0.29757809639,0.222315073013,0.585083961487,,,,,,,,j,1,0.703362941742,0.201277017593,0.120939970016,0.78636097908,0.516857862473,0.434120893478,1.30321884155,0.352079153061,0.272053956985,1.65529799461,0.266309022903,0.188120126724,1.92160701752,j,1,4.91933298111,,0.535080909729,0.434900045395,2.45668792725,0.417614936829,0.335835933685,2.87430286407,0.367887020111,0.287129878998,3.24218988419,0.334342002869,0.25607585907,3.57653188705,0.451169013977,0.369807958603,4.02770090103,0.366831064224,0.285343885422,4.39453196526,0.400707960129,0.318753957748,4.79523992538,,,None,None,0.369570016861,0.305173873901,5.16480994225,0.38312292099,0.319249868393,5.54793286324,0.419106006622,0.355273962021,5.96703886986,0.400204181671,0.339585065842,6.36724305153,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
